blockcollect,ID,condition,p,trialcollect
test,117,m1,6.71628686910522e-15,59
test,117,m1,6.476247896248719e-14,60
test,117,m1,1.1282687439290542e-15,61
test,117,m1,1.3397579419027576e-15,62
test,117,m1,2.633816973993488e-15,63
test,117,m1,9.087432276946514e-14,64
train,119,m1,2.3698792632042738e-33,1
train,119,m1,1.0391434357092064e-23,2
train,119,m1,7.968962068384812e-18,3
train,119,m1,3.100621278148306e-16,4
train,119,m1,6.324249914413814e-23,5
train,119,m1,2.560381714311219e-19,6
train,119,m1,1.6139036228227398e-16,7
train,119,m1,7.340108761039336e-18,8
train,119,m1,1.6551002613525347e-16,9
train,119,m1,3.5507658372027835e-20,10
train,119,m1,1.185587039953279e-15,11
train,119,m1,1.9233226408723675e-16,12
train,119,m1,1.587894450473337e-17,13
train,119,m1,8.826125000292682e-17,14
train,119,m1,1.1663345104577809e-15,15
train,119,m1,1.7112171536376427e-17,16
train,119,m1,6.61533631778115e-16,17
train,119,m1,1.576905223686672e-16,18
train,119,m1,7.109425988386753e-16,19
train,119,m1,3.020586617269905e-15,20
train,119,m1,4.677999490326681e-15,21
train,119,m1,2.177046728010963e-17,22
train,119,m1,4.8268286848734184e-15,23
train,119,m1,5.156148953777023e-16,24
train,119,m1,5.867639159416098e-16,25
train,119,m1,1.671505066079364e-15,26
train,119,m1,3.859156223073477e-15,27
train,119,m1,9.302649457503497e-15,28
train,119,m1,9.851919618853572e-16,29
train,119,m1,2.638007245983555e-15,30
train,119,m1,5.582056389656035e-15,31
train,119,m1,6.164916701320664e-15,32
train,119,m1,3.432624947428812e-15,33
train,119,m1,1.480246614776119e-15,34
train,119,m1,1.81322818359423e-15,35
train,119,m1,3.715961915208349e-15,36
train,119,m1,1.6729341165405004e-14,37
train,119,m1,6.601439365852904e-15,38
train,119,m1,5.0006720329019965e-15,39
train,119,m1,2.2826775598850865e-14,40
test,119,m1,3.0146110444881083e-24,41
test,119,m1,1.2961100288235493e-20,42
test,119,m1,1.530267007999482e-20,43
test,119,m1,1.3516073906260317e-22,44
test,119,m1,5.226583052063668e-17,45
test,119,m1,1.2661347910394795e-15,46
test,119,m1,8.24082655722894e-18,47
test,119,m1,3.7206597187524986e-16,48
test,119,m1,2.815619467110941e-15,49
test,119,m1,4.190357116878223e-15,50
test,119,m1,2.5890085499189093e-14,51
test,119,m1,3.109523462075051e-17,52
test,119,m1,9.393097267225069e-20,53
test,119,m1,5.898087280717481e-18,54
test,119,m1,1.4963077570604236e-14,55
test,119,m1,1.5076033141065565e-13,56
test,119,m1,1.6793020043588398e-15,57
test,119,m1,8.752975367316699e-16,58
test,119,m1,1.450071108381832e-14,59
test,119,m1,3.7111593231007114e-14,60
test,119,m1,6.748882576269917e-17,61
test,119,m1,2.3060917528328582e-14,62
test,119,m1,4.376367669677635e-15,63
test,119,m1,4.2402198289007154e-14,64
train,1,ind,1.612292095170392e-35,1
train,1,ind,8.375473693851343e-17,2
train,1,ind,6.210715561020467e-16,3
train,1,ind,7.081670306892005e-16,4
train,1,ind,8.252535596584649e-16,5
train,1,ind,9.284760121657486e-16,6
train,1,ind,1.3353709465106908e-15,7
train,1,ind,1.5061100246667003e-15,8
train,1,ind,1.8756039015882736e-15,9
train,1,ind,2.2254136857277227e-15,10
train,1,ind,2.3038768887307303e-15,11
train,1,ind,2.9287731162269855e-15,12
train,1,ind,3.362112419185207e-15,13
train,1,ind,3.6018085554563074e-15,14
train,1,ind,4.243741791895399e-15,15
train,1,ind,4.950964751425325e-15,16
train,1,ind,4.951142204827775e-15,17
train,1,ind,5.5233735235537835e-15,18
train,1,ind,5.210446518553102e-15,19
train,1,ind,5.367447886974949e-15,20
train,1,ind,6.0166054674211725e-15,21
train,1,ind,6.392098561070793e-15,22
train,1,ind,7.697460189051448e-15,23
train,1,ind,7.478954487780045e-15,24
train,1,ind,9.490236762134223e-15,25
train,1,ind,9.919827309026134e-15,26
train,1,ind,9.932247353131723e-15,27
train,1,ind,1.1860993043039548e-14,28
train,1,ind,1.2306546772855413e-14,29
train,1,ind,1.405789496448798e-14,30
train,1,ind,1.282114724039966e-14,31
train,1,ind,1.277550571706981e-14,32
train,1,ind,1.3818173628986699e-14,33
train,1,ind,1.3390566833257258e-14,34
train,1,ind,1.3966493333215663e-14,35
train,1,ind,1.676698161551509e-14,36
train,1,ind,1.9216638168424206e-14,37
train,1,ind,2.129486230363284e-14,38
train,1,ind,1.9211274755802192e-14,39
train,1,ind,2.3119891350248216e-14,40
test,1,ind,1.824730799901442e-27,41
test,1,ind,2.817185113435071e-22,42
test,1,ind,3.6762468743050904e-20,43
test,1,ind,1.8768936961932868e-18,44
test,1,ind,1.1332105459015726e-15,45
test,1,ind,2.1520322899789918e-17,46
test,1,ind,8.892194614170924e-22,47
test,1,ind,1.485947384739157e-16,48
test,1,ind,4.458520465325725e-21,49
test,1,ind,1.766576811702795e-16,50
test,1,ind,9.344258362850588e-17,51
test,1,ind,2.7099826424787157e-14,52
test,1,ind,4.947763876783378e-18,53
test,1,ind,5.43819166224419e-20,54
test,1,ind,1.4949854909841563e-16,55
test,1,ind,6.018952426311425e-14,56
test,1,ind,1.3461461585118312e-15,57
test,1,ind,1.976618086262506e-15,58
test,1,ind,1.4395948354836013e-14,59
test,1,ind,2.0952192424903592e-16,60
test,1,ind,5.899603959383989e-15,61
test,1,ind,2.6679706129762023e-15,62
test,1,ind,4.590370120284961e-15,63
test,1,ind,5.5705623219683836e-14,64
train,5,ind,6.534621879344275e-38,1
train,5,ind,7.30284212377423e-17,2
train,5,ind,6.019308878951453e-16,3
train,5,ind,9.420884669028356e-16,4
train,5,ind,9.916296240427267e-16,5
train,5,ind,1.001579190678531e-15,6
train,5,ind,1.2839614464473935e-15,7
train,5,ind,1.1070517332706364e-15,8
train,5,ind,9.994548320468172e-16,9
train,5,ind,1.1466904399824143e-15,10
train,5,ind,1.0650246054058382e-15,11
train,5,ind,9.958835293829562e-16,12
train,5,ind,1.245447493610451e-15,13
train,5,ind,1.4108482524955086e-15,14
train,5,ind,1.4482862617312014e-15,15
train,5,ind,1.6448398336250882e-15,16
train,5,ind,1.9081522013777042e-15,17
train,5,ind,2.2331994008206475e-15,18
train,5,ind,2.5582692583949298e-15,19
train,5,ind,3.114052256076444e-15,20
train,5,ind,3.631373816963745e-15,21
train,5,ind,4.077326922814241e-15,22
train,5,ind,4.106655862129395e-15,23
train,5,ind,4.982975397051486e-15,24
train,5,ind,6.039814593692414e-15,25
train,5,ind,6.205991870031867e-15,26
train,5,ind,6.385600124299458e-15,27
train,5,ind,7.141937018726504e-15,28
train,5,ind,8.110916452364059e-15,29
train,5,ind,7.259747443228316e-15,30
train,5,ind,8.02196782850699e-15,31
train,5,ind,9.111525790317983e-15,32
train,5,ind,1.0187799734417188e-14,33
train,5,ind,1.0382910385685427e-14,34
train,5,ind,9.144644778555627e-15,35
train,5,ind,9.972624566694389e-15,36
train,5,ind,1.1745861783749902e-14,37
train,5,ind,1.3127777402470453e-14,38
train,5,ind,1.4078125499400202e-14,39
train,5,ind,1.8943951157648735e-14,40
test,5,ind,1.3121199414477395e-28,41
test,5,ind,1.2240873159533292e-20,42
test,5,ind,7.296633530828364e-25,43
test,5,ind,2.6125980178062696e-17,44
test,5,ind,5.920983706247398e-16,45
test,5,ind,5.372752007290656e-15,46
test,5,ind,3.8909726215661994e-20,47
test,5,ind,1.7258452759822867e-22,48
test,5,ind,3.899213085301332e-20,49
test,5,ind,7.707837978572995e-22,50
test,5,ind,1.88015109208649e-17,51
test,5,ind,2.4665776771568557e-16,52
test,5,ind,8.51036369070159e-17,53
test,5,ind,1.4270690393145468e-15,54
test,5,ind,4.942763884309127e-16,55
test,5,ind,4.3607763342175254e-15,56
test,5,ind,9.816467054846244e-16,57
test,5,ind,1.980431428591045e-15,58
test,5,ind,3.3086703576858546e-15,59
test,5,ind,1.1127054929051017e-16,60
test,5,ind,3.869498918875926e-15,61
test,5,ind,4.105378959961409e-15,62
test,5,ind,3.0844156320432e-15,63
test,5,ind,1.5995988245303907e-16,64
train,6,ind,1.1608581296008771e-30,1
train,6,ind,1.0984388905047179e-15,2
train,6,ind,7.560295802858704e-16,3
train,6,ind,6.816788810604601e-16,4
train,6,ind,5.882870399994506e-16,5
train,6,ind,8.609328637978618e-16,6
train,6,ind,1.2630548733641445e-15,7
train,6,ind,9.857237926971145e-16,8
train,6,ind,8.76999543560059e-16,9
train,6,ind,1.013728078361881e-15,10
train,6,ind,9.997210121504918e-16,11
train,6,ind,1.1248643067558023e-15,12
train,6,ind,1.5738971185233963e-15,13
train,6,ind,1.5434577190143921e-15,14
train,6,ind,1.3655788942668577e-15,15
train,6,ind,1.3428276951827256e-15,16
train,6,ind,1.2337907320694556e-15,17
train,6,ind,1.0968882908156505e-15,18
train,6,ind,1.0753964179658487e-15,19
train,6,ind,9.236279132130202e-16,20
train,6,ind,9.163261715703329e-16,21
train,6,ind,9.338676945123774e-16,22
train,6,ind,8.593182072421583e-16,23
train,6,ind,8.550247560512039e-16,24
train,6,ind,7.759889058362932e-16,25
train,6,ind,9.530179447794947e-16,26
train,6,ind,1.0007196639953047e-15,27
train,6,ind,9.961475919042628e-16,28
train,6,ind,1.1915764099233142e-15,29
train,6,ind,1.0590531290068138e-15,30
train,6,ind,1.2440730767744124e-15,31
train,6,ind,1.2219194594345682e-15,32
train,6,ind,1.4800691613736693e-15,33
train,6,ind,1.649254145829704e-15,34
train,6,ind,1.8128029730547085e-15,35
train,6,ind,1.838816625414309e-15,36
train,6,ind,1.9748856921271343e-15,37
train,6,ind,1.9198925015431224e-15,38
train,6,ind,1.9196798962733616e-15,39
train,6,ind,2.187267768706362e-15,40
test,6,ind,1.1263297456475297e-26,41
test,6,ind,1.5118382430497442e-25,42
test,6,ind,8.963521776390325e-22,43
test,6,ind,1.0734428791616623e-19,44
test,6,ind,3.7305197116541307e-17,45
test,6,ind,2.2309992856797136e-16,46
test,6,ind,1.0905108393047054e-22,47
test,6,ind,3.7863587705150943e-16,48
test,6,ind,2.260183394355006e-19,49
test,6,ind,1.091622392861689e-15,50
test,6,ind,1.566003512608815e-16,51
test,6,ind,1.4883925306298637e-16,52
test,6,ind,5.829926564267346e-19,53
test,6,ind,1.892305353135099e-17,54
test,6,ind,5.0221145925524003e-17,55
test,6,ind,4.724786308080338e-16,56
test,6,ind,2.818027661189324e-17,57
test,6,ind,1.1765817032954266e-15,58
test,6,ind,3.406792771878161e-15,59
test,6,ind,1.4504807123393005e-15,60
test,6,ind,1.9951115737606694e-21,61
test,6,ind,4.645815838221043e-16,62
test,6,ind,1.593761269334283e-14,63
test,6,ind,2.124436346986696e-15,64
train,10,ind,8.738374476779366e-33,1
train,10,ind,3.4416857779795995e-17,2
train,10,ind,9.110996606484186e-16,3
train,10,ind,9.122820127636672e-16,4
train,10,ind,1.2412362575549393e-15,5
train,10,ind,1.460758821879521e-15,6
train,10,ind,1.794182859533454e-15,7
train,10,ind,2.2602222929369014e-15,8
train,10,ind,2.9325271662492165e-15,9
train,10,ind,3.613859293196894e-15,10
train,10,ind,3.4455995863566166e-15,11
train,10,ind,4.60134809079785e-15,12
train,10,ind,4.645878306900903e-15,13
train,10,ind,4.190509159292255e-15,14
train,10,ind,5.089382640500887e-15,15
train,10,ind,4.975805686669452e-15,16
train,10,ind,5.065290058865659e-15,17
train,10,ind,5.111500364819591e-15,18
train,10,ind,6.1681887895959076e-15,19
train,10,ind,5.727579614609639e-15,20
train,10,ind,5.613895087593903e-15,21
train,10,ind,5.9876754806241755e-15,22
train,10,ind,6.8197934482267485e-15,23
train,10,ind,7.223149690676299e-15,24
train,10,ind,7.413162897667962e-15,25
train,10,ind,8.156146317681544e-15,26
train,10,ind,8.354745897659523e-15,27
train,10,ind,8.050297692460857e-15,28
train,10,ind,1.0976836335772986e-14,29
train,10,ind,1.1265408602441265e-14,30
train,10,ind,1.2550296597053836e-14,31
train,10,ind,1.2428545775281397e-14,32
train,10,ind,1.2685069703357362e-14,33
train,10,ind,1.4374399836657864e-14,34
train,10,ind,1.61512852246172e-14,35
train,10,ind,1.9733995728211766e-14,36
train,10,ind,1.9552644280138726e-14,37
train,10,ind,2.296227715348903e-14,38
train,10,ind,2.172149755257178e-14,39
train,10,ind,2.1622679300813304e-14,40
test,10,ind,2.3600789272780375e-26,41
test,10,ind,7.156657834869198e-23,42
test,10,ind,1.3329110034703494e-20,43
test,10,ind,7.020717948356484e-17,44
test,10,ind,1.034528587038266e-16,45
test,10,ind,1.1068388738909914e-14,46
test,10,ind,5.3612350270464184e-21,47
test,10,ind,3.4322269780148133e-20,48
test,10,ind,5.006430887862464e-22,49
test,10,ind,1.0042445783704136e-16,50
test,10,ind,1.224548748964519e-17,51
test,10,ind,4.58459441437587e-16,52
test,10,ind,4.0836125818486573e-19,53
test,10,ind,9.47245584650546e-15,54
test,10,ind,3.082056764399105e-17,55
test,10,ind,1.8854777223027697e-14,56
test,10,ind,2.0553082411558187e-16,57
test,10,ind,1.3716620731358013e-15,58
test,10,ind,8.988360926449443e-17,59
test,10,ind,5.0898623390817184e-18,60
test,10,ind,8.83897779882498e-16,61
test,10,ind,2.951974010396771e-17,62
test,10,ind,2.2207670747373225e-15,63
test,10,ind,1.3315160572160891e-14,64
train,15,ind,1.2178068577273112e-31,1
train,15,ind,2.4317876517329575e-16,2
train,15,ind,6.455989303370119e-16,3
train,15,ind,1.2702672530308964e-15,4
train,15,ind,1.6317847265672944e-15,5
train,15,ind,1.3372319837749269e-15,6
train,15,ind,1.2380653897168929e-15,7
train,15,ind,1.2483454050812447e-15,8
train,15,ind,1.0175738197006523e-15,9
train,15,ind,7.96149719349044e-16,10
train,15,ind,9.722136171884084e-16,11
train,15,ind,1.0610610206082801e-15,12
train,15,ind,9.539214112968598e-16,13
train,15,ind,1.0138321575352749e-15,14
train,15,ind,1.0404098279586283e-15,15
train,15,ind,1.0360565021262148e-15,16
train,15,ind,9.55055270775878e-16,17
train,15,ind,9.22998250095855e-16,18
train,15,ind,9.32777774867498e-16,19
train,15,ind,9.71938649117906e-16,20
train,15,ind,8.634897386282673e-16,21
train,15,ind,7.699304497414976e-16,22
train,15,ind,8.808775780299444e-16,23
train,15,ind,8.364593820341657e-16,24
train,15,ind,8.362529706928317e-16,25
train,15,ind,9.217735463332437e-16,26
train,15,ind,8.377419487349863e-16,27
train,15,ind,9.178908531821484e-16,28
train,15,ind,9.850109085928816e-16,29
train,15,ind,1.2290072193789554e-15,30
train,15,ind,1.3414191852705601e-15,31
train,15,ind,1.1711415283125674e-15,32
train,15,ind,1.5077688328147794e-15,33
train,15,ind,1.357958456477766e-15,34
train,15,ind,1.3008665300086948e-15,35
train,15,ind,1.7032316380308395e-15,36
train,15,ind,1.921416313815233e-15,37
train,15,ind,1.7138966298697184e-15,38
train,15,ind,1.4198262723408121e-15,39
train,15,ind,1.3671673986803148e-15,40
test,15,ind,2.4989486451784636e-26,41
test,15,ind,2.5923307253657703e-22,42
test,15,ind,1.0002777510248543e-17,43
test,15,ind,3.827547810987066e-22,44
test,15,ind,8.141426579124159e-17,45
test,15,ind,2.1554759643612025e-20,46
test,15,ind,1.4414511392895002e-18,47
test,15,ind,6.400083540664559e-16,48
test,15,ind,1.7317350378597755e-17,49
test,15,ind,2.7192146504472094e-17,50
test,15,ind,5.959232008376258e-16,51
test,15,ind,1.3190331235611436e-17,52
test,15,ind,1.911137393508765e-21,53
test,15,ind,3.519611485638015e-17,54
test,15,ind,4.772450804168583e-18,55
test,15,ind,9.610591329502452e-17,56
test,15,ind,6.106050876101806e-16,57
test,15,ind,2.240302883814118e-16,58
test,15,ind,4.939315157404338e-19,59
test,15,ind,1.0445850518789917e-16,60
test,15,ind,2.603384086050266e-16,61
test,15,ind,9.512573867986266e-16,62
test,15,ind,3.251132150732699e-16,63
test,15,ind,3.5775238561607306e-16,64
train,16,ind,9.049818766293854e-34,1
train,16,ind,1.6878910243231168e-16,2
train,16,ind,1.4488028459499081e-15,3
train,16,ind,1.5746348842204548e-15,4
train,16,ind,2.215718758371687e-15,5
train,16,ind,3.048988479024289e-15,6
train,16,ind,3.571176455951803e-15,7
train,16,ind,4.029435256460009e-15,8
train,16,ind,4.137903754586553e-15,9
train,16,ind,4.885353579331007e-15,10
train,16,ind,5.1858198826446305e-15,11
train,16,ind,5.340569413976202e-15,12
train,16,ind,5.5150416839681166e-15,13
train,16,ind,6.19612690081167e-15,14
train,16,ind,6.8389241108569605e-15,15
train,16,ind,7.601703114364349e-15,16
train,16,ind,6.3427694798050705e-15,17
train,16,ind,7.534883226254299e-15,18
train,16,ind,8.726790720180871e-15,19
train,16,ind,9.251221852110952e-15,20
train,16,ind,8.898830735064745e-15,21
train,16,ind,1.0588431071875421e-14,22
train,16,ind,1.235057300435485e-14,23
train,16,ind,1.2330384821089991e-14,24
train,16,ind,1.1382479567180123e-14,25
train,16,ind,1.3651821440343638e-14,26
train,16,ind,1.411077099622033e-14,27
train,16,ind,1.3824885518060742e-14,28
train,16,ind,1.2973573360356913e-14,29
train,16,ind,1.3035141644193986e-14,30
train,16,ind,1.2113980608560726e-14,31
train,16,ind,1.4558329653022346e-14,32
train,16,ind,1.3780129144160772e-14,33
train,16,ind,1.4019632792194609e-14,34
train,16,ind,1.3040047659024483e-14,35
train,16,ind,1.2972402760823808e-14,36
train,16,ind,1.2886405199754973e-14,37
train,16,ind,1.5173604221512503e-14,38
train,16,ind,1.5814645532258136e-14,39
train,16,ind,1.835626445225065e-14,40
test,16,ind,1.070051360963173e-24,41
test,16,ind,8.130848041364317e-23,42
test,16,ind,3.6763634389168007e-22,43
test,16,ind,2.5444649175563663e-21,44
test,16,ind,2.9868382980281125e-19,45
test,16,ind,2.727586379990736e-16,46
test,16,ind,3.8471617759041526e-20,47
test,16,ind,3.0853585385321716e-16,48
test,16,ind,1.5522030959667763e-17,49
test,16,ind,9.675826101330834e-17,50
test,16,ind,2.4813003009202175e-18,51
test,16,ind,1.0062801871398454e-17,52
test,16,ind,4.382426377235337e-17,53
test,16,ind,2.243482566088772e-17,54
test,16,ind,4.45355312347971e-16,55
test,16,ind,3.2603002897699915e-17,56
test,16,ind,1.1056060994925796e-16,57
test,16,ind,1.839623609585026e-16,58
test,16,ind,8.689525717424655e-16,59
test,16,ind,5.383268133089055e-16,60
test,16,ind,1.6008359426196352e-15,61
test,16,ind,1.768493885490448e-16,62
test,16,ind,1.824011204180353e-16,63
test,16,ind,1.4831054568522207e-15,64
train,18,ind,4.4521770477222405e-34,1
train,18,ind,6.528946501048398e-17,2
train,18,ind,5.586269637414796e-16,3
train,18,ind,1.0290622334433808e-15,4
train,18,ind,1.4822637178608868e-15,5
train,18,ind,2.206063641564172e-15,6
train,18,ind,3.3764276995102782e-15,7
train,18,ind,4.799172635629092e-15,8
train,18,ind,6.0187387198988324e-15,9
train,18,ind,8.08813973641239e-15,10
train,18,ind,8.91262212551194e-15,11
train,18,ind,9.079031065362467e-15,12
train,18,ind,1.1395243506662298e-14,13
train,18,ind,1.1765949170094037e-14,14
train,18,ind,1.3442103705899999e-14,15
train,18,ind,1.2262725523329212e-14,16
train,18,ind,1.452776870428541e-14,17
train,18,ind,1.4676832950475012e-14,18
train,18,ind,1.5996537387351524e-14,19
train,18,ind,1.4032794837161994e-14,20
train,18,ind,1.7059207982317824e-14,21
train,18,ind,1.4999306863824197e-14,22
train,18,ind,1.6628320627983667e-14,23
train,18,ind,1.6668068496066522e-14,24
train,18,ind,1.9049023900689736e-14,25
train,18,ind,1.814474846685999e-14,26
train,18,ind,1.931746558233357e-14,27
train,18,ind,1.8269014976485774e-14,28
train,18,ind,2.1036200464398004e-14,29
train,18,ind,2.0227006172963448e-14,30
train,18,ind,2.072996247858179e-14,31
train,18,ind,2.2305191344656507e-14,32
train,18,ind,2.28319780752129e-14,33
train,18,ind,2.2459441126549198e-14,34
train,18,ind,2.1135889466026257e-14,35
train,18,ind,2.3643005345945316e-14,36
train,18,ind,2.0805011291774415e-14,37
train,18,ind,2.1683652120488457e-14,38
train,18,ind,2.491156085126893e-14,39
train,18,ind,3.015216386032665e-14,40
test,18,ind,2.214158610962803e-26,41
test,18,ind,4.240399995891783e-23,42
test,18,ind,1.4518444568910758e-18,43
test,18,ind,6.544088661738847e-22,44
test,18,ind,4.678991389068973e-18,45
test,18,ind,5.913389088073946e-19,46
test,18,ind,2.5042889074575973e-16,47
test,18,ind,3.6252795592512674e-19,48
test,18,ind,8.622703817611356e-16,49
test,18,ind,2.340809642813386e-15,50
test,18,ind,1.6104910170755028e-14,51
test,18,ind,4.52282390142264e-15,52
test,18,ind,1.0470310745811478e-17,53
test,18,ind,4.623025887379574e-16,54
test,18,ind,2.4567191814521324e-18,55
test,18,ind,4.519896979073403e-15,56
test,18,ind,2.805685795577788e-17,57
test,18,ind,1.8391473917802117e-14,58
test,18,ind,5.068680096478807e-16,59
test,18,ind,4.0100826711976165e-15,60
test,18,ind,2.2212782591209904e-16,61
test,18,ind,1.1180564530840001e-13,62
test,18,ind,3.1200768308533493e-16,63
test,18,ind,3.323541461030914e-14,64
train,19,ind,8.04752013681699e-32,1
train,19,ind,1.5362963466129326e-16,2
train,19,ind,4.3944577523321454e-16,3
train,19,ind,8.061394671102836e-16,4
train,19,ind,6.843773162721755e-16,5
train,19,ind,8.559356341068575e-16,6
train,19,ind,1.05061276332478e-15,7
train,19,ind,1.1860938832930924e-15,8
train,19,ind,1.0725407522632993e-15,9
train,19,ind,1.1566782289799634e-15,10
train,19,ind,1.0668932659665996e-15,11
train,19,ind,1.0421691153900754e-15,12
train,19,ind,1.133741635559501e-15,13
train,19,ind,1.0984191969886942e-15,14
train,19,ind,8.964255559910667e-16,15
train,19,ind,9.152925796164458e-16,16
train,19,ind,9.025406044746507e-16,17
train,19,ind,8.84964406121328e-16,18
train,19,ind,7.603140846913195e-16,19
train,19,ind,7.318898295033925e-16,20
train,19,ind,7.440904920756435e-16,21
train,19,ind,7.55945141688941e-16,22
train,19,ind,8.301164287482111e-16,23
train,19,ind,7.122719111702725e-16,24
train,19,ind,6.285484747461381e-16,25
train,19,ind,6.819357438017149e-16,26
train,19,ind,7.362716368186574e-16,27
train,19,ind,7.256282972594927e-16,28
train,19,ind,8.000537471424983e-16,29
train,19,ind,7.974197923138926e-16,30
train,19,ind,7.937167760267336e-16,31
train,19,ind,7.318271490652957e-16,32
train,19,ind,8.046725648643168e-16,33
train,19,ind,7.619639989934525e-16,34
train,19,ind,7.619275236371613e-16,35
train,19,ind,8.072274279914725e-16,36
train,19,ind,7.550940853351873e-16,37
train,19,ind,7.228169419679965e-16,38
train,19,ind,7.863655888357504e-16,39
train,19,ind,8.522009070237356e-16,40
test,19,ind,2.141828424489995e-27,41
test,19,ind,2.299110653578577e-23,42
test,19,ind,1.8933694382750873e-16,43
test,19,ind,1.2474274407437668e-21,44
test,19,ind,2.384327274610075e-20,45
test,19,ind,1.8241095435474764e-19,46
test,19,ind,8.31905574091049e-16,47
test,19,ind,1.0994965352164568e-18,48
test,19,ind,4.5680112959787543e-17,49
test,19,ind,6.923131811898908e-17,50
test,19,ind,7.095081697183238e-15,51
test,19,ind,1.625993879944272e-15,52
test,19,ind,1.6463415436312312e-16,53
test,19,ind,1.0707640794806097e-14,54
test,19,ind,1.9067296095427906e-15,55
test,19,ind,2.896439327531447e-15,56
test,19,ind,3.103564982337811e-16,57
test,19,ind,8.947125165585396e-15,58
test,19,ind,2.424883803817243e-15,59
test,19,ind,1.7043922849268147e-16,60
test,19,ind,1.133738776823304e-15,61
test,19,ind,1.0024050478021039e-14,62
test,19,ind,2.7290737169065554e-16,63
test,19,ind,1.846189623703684e-15,64
train,20,ind,2.3881572820045988e-33,1
train,20,ind,3.3462043198726035e-17,2
train,20,ind,8.036801069479307e-16,3
train,20,ind,1.2575657822285814e-15,4
train,20,ind,1.1704243031644798e-15,5
train,20,ind,1.3775097768454082e-15,6
train,20,ind,2.0547600520202675e-15,7
train,20,ind,2.1826749443081125e-15,8
train,20,ind,2.089399676156469e-15,9
train,20,ind,2.077770337307141e-15,10
train,20,ind,1.9851483433160674e-15,11
train,20,ind,1.822580274364865e-15,12
train,20,ind,2.2992205368614366e-15,13
train,20,ind,2.2885504628248742e-15,14
train,20,ind,2.2539235441828816e-15,15
train,20,ind,1.8759289504817825e-15,16
train,20,ind,1.974070211157165e-15,17
train,20,ind,2.159826018797691e-15,18
train,20,ind,2.117275530450608e-15,19
train,20,ind,2.3548621311665716e-15,20
train,20,ind,2.4172124381721975e-15,21
train,20,ind,2.2770659666095268e-15,22
train,20,ind,2.4262066575226173e-15,23
train,20,ind,2.9113598128973316e-15,24
train,20,ind,2.479199579801688e-15,25
train,20,ind,3.389190791959506e-15,26
train,20,ind,3.2310821397173606e-15,27
train,20,ind,3.96528818081502e-15,28
train,20,ind,4.853280253266749e-15,29
train,20,ind,4.36757716175103e-15,30
train,20,ind,4.914963733584649e-15,31
train,20,ind,5.890660985526878e-15,32
train,20,ind,7.83447708563225e-15,33
train,20,ind,7.066607837628337e-15,34
train,20,ind,6.3442246824084534e-15,35
train,20,ind,7.359043421569043e-15,36
train,20,ind,7.910935361649107e-15,37
train,20,ind,8.096381366989175e-15,38
train,20,ind,8.114353712064017e-15,39
train,20,ind,1.1857069586427866e-14,40
test,20,ind,1.0087456576313077e-31,41
test,20,ind,4.7651935785084965e-24,42
test,20,ind,1.5121359560198103e-17,43
test,20,ind,9.967179030030197e-22,44
test,20,ind,1.7514040693373064e-17,45
test,20,ind,3.3203788941157508e-15,46
test,20,ind,3.7833231427780923e-20,47
test,20,ind,1.9422587231187517e-19,48
test,20,ind,1.515493482126163e-17,49
test,20,ind,4.0864017314766095e-19,50
test,20,ind,3.2878759105889983e-16,51
test,20,ind,3.939863325541602e-19,52
test,20,ind,1.5697373397194304e-15,53
test,20,ind,1.235420611229972e-18,54
test,20,ind,4.460547299518315e-17,55
test,20,ind,1.679394436829209e-15,56
test,20,ind,2.635106098582205e-17,57
test,20,ind,2.349853360651661e-16,58
test,20,ind,5.042355040397083e-17,59
test,20,ind,1.1877991300225047e-14,60
test,20,ind,1.6834059848674053e-15,61
test,20,ind,8.615506684537654e-15,62
test,20,ind,1.5734035100733838e-14,63
test,20,ind,9.848919004637924e-16,64
train,22,ind,3.5316180916317217e-35,1
train,22,ind,9.925272010341305e-17,2
train,22,ind,4.649869420269247e-16,3
train,22,ind,9.085327273017645e-16,4
train,22,ind,8.187106536573991e-16,5
train,22,ind,7.873434883733555e-16,6
train,22,ind,7.809598245663734e-16,7
train,22,ind,6.130980114530684e-16,8
train,22,ind,6.066538906694761e-16,9
train,22,ind,6.488142674047892e-16,10
train,22,ind,7.010688416516503e-16,11
train,22,ind,8.424879802175706e-16,12
train,22,ind,1.1276741268000817e-15,13
train,22,ind,1.430013114080966e-15,14
train,22,ind,1.8947390111414587e-15,15
train,22,ind,2.248260493655776e-15,16
train,22,ind,2.727900523335049e-15,17
train,22,ind,3.044584542973277e-15,18
train,22,ind,3.3906633587383076e-15,19
train,22,ind,3.827375546892496e-15,20
train,22,ind,4.3972690546840824e-15,21
train,22,ind,4.9834497355019484e-15,22
train,22,ind,5.777200922242164e-15,23
train,22,ind,6.194699226779073e-15,24
train,22,ind,6.604142671504066e-15,25
train,22,ind,7.743591297424812e-15,26
train,22,ind,8.373344200082386e-15,27
train,22,ind,9.69364664221966e-15,28
train,22,ind,1.0081122710974087e-14,29
train,22,ind,1.0997275240790232e-14,30
train,22,ind,1.2171404360186884e-14,31
train,22,ind,1.3503236614802183e-14,32
train,22,ind,1.4452264187367163e-14,33
train,22,ind,1.460804879296028e-14,34
train,22,ind,1.4530814634763738e-14,35
train,22,ind,1.425922199055612e-14,36
train,22,ind,1.725299895625424e-14,37
