blockcollect,ID,condition,p,trialcollect
train,57,m1,3.942522697197859e-11,21
train,57,m1,1.1280207453875923e-12,22
train,57,m1,8.181066067647347e-12,23
train,57,m1,3.0534088712314e-12,24
train,57,m1,1.3596456426012704e-11,25
train,57,m1,5.116073797245546e-12,26
train,57,m1,1.8501724458053204e-11,27
train,57,m1,2.072363981808767e-12,28
train,57,m1,4.915141904593412e-11,29
train,57,m1,5.846873679660192e-11,30
train,57,m1,1.2820658163575915e-12,31
train,57,m1,4.636495701260124e-11,32
train,57,m1,1.6796817409181486e-11,33
train,57,m1,8.564804986380906e-15,34
train,57,m1,8.115980218610652e-13,35
train,57,m1,3.0931174288539864e-11,36
train,57,m1,7.388387861587131e-14,37
train,57,m1,1.3674826028486908e-11,38
train,57,m1,1.391433084203808e-13,39
train,57,m1,2.235194248114726e-14,40
test,57,m1,1.9057780870888598e-20,41
test,57,m1,2.6166797237368063e-20,42
test,57,m1,1.714439861905729e-21,43
test,57,m1,2.7487961387567236e-19,44
test,57,m1,1.9611647115004754e-19,45
test,57,m1,3.945709424520821e-17,46
test,57,m1,2.7476958024263902e-17,47
test,57,m1,2.276927264964414e-16,48
test,57,m1,1.8297453525354686e-17,49
test,57,m1,2.9783923062771424e-15,50
test,57,m1,3.059809328234185e-18,51
test,57,m1,7.412987508908321e-18,52
test,57,m1,1.0038830673555035e-16,53
test,57,m1,1.3108747536760964e-15,54
test,57,m1,2.8722884594415364e-16,55
test,57,m1,3.755372664178197e-15,56
test,57,m1,4.723205268144728e-17,57
test,57,m1,2.3538522826049873e-17,58
test,57,m1,1.7247359318247193e-17,59
test,57,m1,1.6827700748822541e-15,60
test,57,m1,1.411891922817979e-17,61
test,57,m1,1.2700721178156727e-15,62
test,57,m1,4.302450254274525e-17,63
test,57,m1,1.2924305318402952e-16,64
train,59,m1,3.431321748164806e-36,1
train,59,m1,5.264937060573621e-25,2
train,59,m1,2.577009942181111e-23,3
train,59,m1,3.3874816250557347e-18,4
train,59,m1,3.3228509597723124e-16,5
train,59,m1,1.709653492766703e-18,6
train,59,m1,1.2890294629464977e-17,7
train,59,m1,1.4665457311228277e-17,8
train,59,m1,1.910326144524057e-17,9
train,59,m1,1.1985887839353958e-15,10
train,59,m1,2.8371029755103888e-14,11
train,59,m1,7.876641504832305e-13,12
train,59,m1,5.342805733422884e-13,13
train,59,m1,6.119122136077904e-13,14
train,59,m1,4.4136389828293085e-14,15
train,59,m1,1.31764123402359e-14,16
train,59,m1,9.890205381014525e-14,17
train,59,m1,9.438782051687366e-15,18
train,59,m1,1.2497170182382278e-13,19
train,59,m1,2.1086614171352686e-13,20
train,59,m1,3.0098658483114493e-14,21
train,59,m1,7.61584128010015e-14,22
train,59,m1,6.889974701884682e-14,23
train,59,m1,9.589702570580875e-16,24
train,59,m1,9.244645657715059e-14,25
train,59,m1,1.0836680673902838e-13,26
train,59,m1,2.938905154935452e-14,27
train,59,m1,2.1969453318869793e-15,28
train,59,m1,6.85827466324028e-14,29
train,59,m1,7.07588030730193e-17,30
train,59,m1,3.688490942662997e-15,31
train,59,m1,5.871778503550211e-15,32
train,59,m1,5.850142105703784e-16,33
train,59,m1,1.0336979177087615e-14,34
train,59,m1,2.53721519569974e-15,35
train,59,m1,3.808382553585992e-17,36
train,59,m1,1.4773879844582542e-15,37
train,59,m1,4.382906869909557e-16,38
train,59,m1,6.406124473765258e-16,39
train,59,m1,1.4712060203718371e-15,40
test,59,m1,1.1126441306035448e-23,41
test,59,m1,2.589778834401953e-18,42
test,59,m1,3.406968015054014e-17,43
test,59,m1,2.025904906870733e-20,44
test,59,m1,1.4303960771978821e-18,45
test,59,m1,2.167827700822386e-16,46
test,59,m1,1.555765742185527e-18,47
test,59,m1,5.4590835044815e-18,48
test,59,m1,5.1348219214796906e-17,49
test,59,m1,6.165570028420793e-17,50
test,59,m1,2.0172867850381452e-16,51
test,59,m1,2.5741493394458248e-17,52
test,59,m1,1.9122243122716293e-15,53
test,59,m1,3.37664952949823e-17,54
test,59,m1,2.881855696580774e-16,55
test,59,m1,3.8581016670541455e-15,56
test,59,m1,2.945583543856431e-15,57
test,59,m1,1.8331409289499988e-17,58
test,59,m1,8.974144669569861e-16,59
test,59,m1,2.1675062782886825e-15,60
test,59,m1,3.240573885045174e-16,61
test,59,m1,1.743356098285533e-17,62
test,59,m1,1.0287804679334767e-14,63
test,59,m1,4.923267303445702e-16,64
train,61,m1,1.5911276637669474e-33,1
train,61,m1,1.8412751112804797e-24,2
train,61,m1,2.3945818504353534e-21,3
train,61,m1,9.444774891318179e-21,4
train,61,m1,4.009407294771079e-17,5
train,61,m1,7.531085977551758e-15,6
train,61,m1,8.217080173841124e-15,7
train,61,m1,4.0139059068709793e-13,8
train,61,m1,3.9369999908821576e-14,9
train,61,m1,1.5382470687844152e-13,10
train,61,m1,2.4565020699009177e-13,11
train,61,m1,2.0965607044507936e-14,12
train,61,m1,3.285158169802349e-12,13
train,61,m1,5.44416833662964e-13,14
train,61,m1,1.1576830260488086e-13,15
train,61,m1,9.657112349376051e-13,16
train,61,m1,4.304097632771772e-14,17
train,61,m1,5.089522824453657e-14,18
train,61,m1,7.710261736796481e-14,19
train,61,m1,1.3576405353665083e-13,20
train,61,m1,3.5156756385225016e-14,21
train,61,m1,3.708970928778185e-14,22
train,61,m1,2.56498279918322e-14,23
train,61,m1,3.998638239640674e-14,24
train,61,m1,1.2310893745940722e-14,25
train,61,m1,5.548710396588528e-15,26
train,61,m1,2.9368163293358755e-15,27
train,61,m1,6.349996364911044e-15,28
train,61,m1,1.8026574241707333e-15,29
train,61,m1,3.4073496960409805e-15,30
train,61,m1,2.22278551454596e-17,31
train,61,m1,2.6801522702466992e-16,32
train,61,m1,3.96536526081322e-15,33
train,61,m1,1.8308517893228195e-16,34
train,61,m1,1.1647134482154137e-16,35
train,61,m1,8.800953960427143e-16,36
train,61,m1,4.766889139514797e-16,37
train,61,m1,7.277198333645004e-16,38
train,61,m1,5.275802416092941e-16,39
train,61,m1,1.8904510127251022e-16,40
test,61,m1,2.6135245779898e-23,41
test,61,m1,1.964682717108012e-20,42
test,61,m1,7.268569942365111e-19,43
test,61,m1,1.5673740119174725e-15,44
test,61,m1,2.6868469539640012e-15,45
test,61,m1,2.942630922659923e-18,46
test,61,m1,5.498611322669082e-17,47
test,61,m1,9.579819813668785e-15,48
test,61,m1,1.1132470381259728e-15,49
test,61,m1,6.473263375659068e-15,50
test,61,m1,6.47565370263622e-15,51
test,61,m1,1.2343924642751851e-14,52
test,61,m1,1.0731411080404894e-14,53
test,61,m1,2.2400154918878618e-13,54
test,61,m1,5.798187179949926e-14,55
test,61,m1,3.7004345307357564e-14,56
test,61,m1,4.693648898365654e-13,57
test,61,m1,4.990954481295939e-13,58
test,61,m1,2.4569354797193688e-12,59
test,61,m1,2.8694711537435857e-13,60
test,61,m1,1.6076727690533983e-14,61
test,61,m1,2.6005343711776874e-12,62
test,61,m1,2.364086574072055e-13,63
test,61,m1,2.1754477559643437e-12,64
train,62,m1,1.6379425270939715e-31,1
train,62,m1,7.598448446788737e-27,2
train,62,m1,1.4066936561848755e-19,3
train,62,m1,6.579012021213476e-20,4
train,62,m1,7.205546889935983e-21,5
train,62,m1,1.9058519140028457e-14,6
train,62,m1,1.0032734192033654e-12,7
train,62,m1,5.22211776859266e-13,8
train,62,m1,1.6072731389088837e-14,9
train,62,m1,4.500233519166841e-12,10
train,62,m1,1.2895216578573399e-12,11
train,62,m1,2.835021442864488e-13,12
train,62,m1,1.8398276608808106e-13,13
train,62,m1,1.203119461695712e-11,14
train,62,m1,2.9608325340102493e-13,15
train,62,m1,1.9888793303252106e-12,16
train,62,m1,4.300165258597222e-12,17
train,62,m1,1.772615691383872e-12,18
train,62,m1,1.243490228321209e-12,19
train,62,m1,2.540916912638358e-12,20
train,62,m1,1.1932271034957587e-13,21
train,62,m1,3.9205462064751534e-14,22
train,62,m1,2.0633553188525305e-13,23
train,62,m1,5.557047064261994e-14,24
train,62,m1,5.5694610097303636e-15,25
train,62,m1,5.075639344584437e-13,26
train,62,m1,1.5426026341719412e-12,27
train,62,m1,3.653542854538394e-13,28
train,62,m1,5.471325974747143e-13,29
train,62,m1,2.511275692604342e-13,30
train,62,m1,2.6646636692951794e-14,31
train,62,m1,1.8180335709105933e-13,32
train,62,m1,2.4729772334195106e-14,33
train,62,m1,2.8703368891783154e-13,34
train,62,m1,5.0173600219189166e-14,35
train,62,m1,4.0325808827162274e-14,36
train,62,m1,3.4300619527853626e-14,37
train,62,m1,1.1967864884060517e-14,38
train,62,m1,1.4322772839709536e-13,39
train,62,m1,3.158600683387863e-15,40
test,62,m1,1.260179334554916e-26,41
test,62,m1,3.159714072062807e-22,42
test,62,m1,1.3904501190490963e-21,43
test,62,m1,5.823645824544139e-25,44
test,62,m1,2.2194486265958905e-18,45
test,62,m1,7.028273360495346e-21,46
test,62,m1,1.1817280591752135e-19,47
test,62,m1,1.632867867467054e-18,48
test,62,m1,5.478635572620416e-16,49
test,62,m1,5.623212847060395e-17,50
test,62,m1,4.3340439214626205e-17,51
test,62,m1,1.1321373551574014e-15,52
test,62,m1,4.7150658109172065e-17,53
test,62,m1,1.2666179174567697e-15,54
test,62,m1,1.1702570803318461e-17,55
test,62,m1,1.0541744309888659e-15,56
test,62,m1,1.7507327374930923e-14,57
test,62,m1,2.620496999733088e-14,58
test,62,m1,3.607185097089004e-15,59
test,62,m1,1.4282364624741e-14,60
test,62,m1,4.4492302908333975e-14,61
test,62,m1,7.095902048592654e-17,62
test,62,m1,5.975307529044842e-15,63
test,62,m1,7.603209138944567e-15,64
train,65,m1,2.5052552905219133e-32,1
train,65,m1,2.2403988981574853e-21,2
train,65,m1,1.0229047529078936e-21,3
train,65,m1,8.120681681645259e-21,4
train,65,m1,3.154341762024399e-17,5
train,65,m1,3.1882203667621617e-16,6
train,65,m1,7.431134395709856e-15,7
train,65,m1,7.100346515170192e-14,8
train,65,m1,3.256079691353435e-14,9
train,65,m1,3.8860784707349383e-13,10
train,65,m1,2.2509342480214745e-12,11
train,65,m1,8.34447907906849e-13,12
train,65,m1,3.6112883516903338e-12,13
train,65,m1,1.271550399695176e-11,14
train,65,m1,3.046944884984096e-14,15
train,65,m1,7.728176605603654e-12,16
train,65,m1,9.097988204823104e-13,17
train,65,m1,3.9370056151809274e-13,18
train,65,m1,1.0122701288306502e-12,19
train,65,m1,5.4954777707616476e-12,20
train,65,m1,3.870941761574542e-12,21
train,65,m1,2.30204397211331e-12,22
train,65,m1,1.8245088599655457e-12,23
train,65,m1,2.119670975200827e-12,24
train,65,m1,3.0962851640253808e-12,25
train,65,m1,6.148682637260178e-14,26
train,65,m1,5.885676494787884e-12,27
train,65,m1,3.8349544893845344e-12,28
train,65,m1,3.159523966241029e-13,29
train,65,m1,5.860602801666115e-12,30
train,65,m1,3.2548009680646124e-15,31
train,65,m1,1.721137745129206e-13,32
train,65,m1,8.854762490731125e-14,33
train,65,m1,4.832873111985025e-15,34
train,65,m1,2.0444835603129763e-13,35
train,65,m1,8.956564331343009e-14,36
train,65,m1,1.0772691332733286e-12,37
train,65,m1,5.4625964531927404e-14,38
train,65,m1,2.422857921235977e-13,39
train,65,m1,8.077184212272603e-13,40
test,65,m1,2.7555331487801973e-24,41
test,65,m1,6.397028833134312e-22,42
test,65,m1,5.020186020954233e-19,43
test,65,m1,4.540163288719937e-19,44
test,65,m1,3.1937665796821053e-16,45
test,65,m1,1.7556471750074584e-17,46
test,65,m1,8.22591249078461e-18,47
test,65,m1,5.179460164889201e-19,48
test,65,m1,2.0953852344782415e-15,49
test,65,m1,1.054073276726118e-16,50
test,65,m1,2.6084529959044317e-15,51
test,65,m1,5.42486147420574e-15,52
test,65,m1,9.437422563807023e-15,53
test,65,m1,1.5426279231876144e-14,54
test,65,m1,2.6126712623334054e-14,55
test,65,m1,4.67908250665304e-14,56
test,65,m1,7.300792118753417e-15,57
test,65,m1,3.445021909886589e-14,58
test,65,m1,4.0606576849891907e-16,59
test,65,m1,2.4154514990265032e-14,60
test,65,m1,3.4206729419661395e-16,61
test,65,m1,1.657056992163987e-14,62
test,65,m1,1.1329033905790745e-15,63
test,65,m1,1.4111614429277559e-15,64
train,67,m1,1.373110655800041e-30,1
train,67,m1,7.137265715309144e-21,2
train,67,m1,4.878406850372338e-18,3
train,67,m1,2.0384220064541224e-22,4
train,67,m1,1.889744735477858e-13,5
train,67,m1,1.7154695237306553e-17,6
train,67,m1,5.894658372529449e-11,7
train,67,m1,3.0913157741897703e-15,8
train,67,m1,9.905231496132316e-11,9
train,67,m1,2.6481787140757163e-13,10
train,67,m1,1.1624980017781346e-14,11
train,67,m1,3.027832975663336e-13,12
train,67,m1,8.297367885812517e-15,13
train,67,m1,1.5268868114315381e-10,14
train,67,m1,3.5513394525468756e-13,15
train,67,m1,1.0093378390030328e-11,16
train,67,m1,5.631854574708606e-13,17
train,67,m1,5.5365675016632795e-14,18
train,67,m1,2.2380017218777415e-13,19
train,67,m1,1.2050216727232943e-11,20
train,67,m1,6.811965271372178e-13,21
train,67,m1,2.6079031444667215e-14,22
train,67,m1,2.59171942804462e-13,23
train,67,m1,3.942875265514198e-15,24
train,67,m1,2.2069532887390025e-13,25
train,67,m1,3.3254876716931614e-13,26
train,67,m1,3.19632897081458e-14,27
train,67,m1,4.43025099299086e-14,28
train,67,m1,7.148212008206353e-14,29
train,67,m1,1.1466889937583602e-11,30
train,67,m1,7.740871203580635e-13,31
train,67,m1,6.576771055923428e-14,32
train,67,m1,2.2259025677338895e-13,33
train,67,m1,4.1657236200028785e-14,34
train,67,m1,8.568501268756135e-14,35
train,67,m1,2.0601893129836013e-13,36
train,67,m1,6.262384274341448e-13,37
train,67,m1,3.576403496269309e-15,38
train,67,m1,1.46492052429531e-12,39
train,67,m1,1.1339648160356083e-13,40
test,67,m1,2.3522207140225817e-24,41
test,67,m1,3.282366670477549e-22,42
test,67,m1,3.8966888919633383e-19,43
test,67,m1,3.349909259251289e-20,44
test,67,m1,7.416417330600211e-17,45
test,67,m1,3.8377312525916186e-17,46
test,67,m1,2.0375410633426697e-18,47
test,67,m1,3.7584481415480036e-19,48
test,67,m1,5.573967807344908e-17,49
test,67,m1,3.621754487298252e-15,50
test,67,m1,3.411450944868291e-14,51
test,67,m1,6.89923793889915e-15,52
test,67,m1,1.1270305299909342e-14,53
test,67,m1,1.537780692443657e-14,54
test,67,m1,5.636716679351117e-13,55
test,67,m1,1.6688939726700047e-13,56
test,67,m1,1.1390390854907478e-15,57
test,67,m1,5.13164760251178e-13,58
test,67,m1,5.51445130200388e-15,59
test,67,m1,1.1479135343824259e-14,60
test,67,m1,2.035151874566041e-15,61
test,67,m1,3.066976282450418e-15,62
test,67,m1,1.8139755105991973e-12,63
test,67,m1,1.4544423066094325e-14,64
train,73,m1,9.968015770820375e-32,1
train,73,m1,7.007604725101821e-27,2
train,73,m1,3.0627380645905056e-19,3
train,73,m1,6.714288725000092e-18,4
train,73,m1,1.7121575653498869e-15,5
train,73,m1,5.253408876670787e-15,6
train,73,m1,1.543230502426291e-14,7
train,73,m1,3.1599676759801187e-13,8
train,73,m1,1.6994379807479948e-13,9
train,73,m1,1.423696365876817e-14,10
train,73,m1,5.242443848821332e-13,11
train,73,m1,1.3974001263853536e-13,12
train,73,m1,3.409086554717611e-11,13
train,73,m1,4.465916568843764e-13,14
train,73,m1,1.332591120783988e-10,15
train,73,m1,4.982850544395061e-14,16
train,73,m1,2.941569242961156e-13,17
train,73,m1,2.402835417615601e-13,18
train,73,m1,3.5734510782283596e-14,19
train,73,m1,3.770316104136952e-14,20
train,73,m1,2.5821457936890484e-16,21
train,73,m1,3.607653506308836e-15,22
train,73,m1,2.013557193092266e-15,23
train,73,m1,4.0472182896711395e-12,24
train,73,m1,3.080023866161574e-12,25
train,73,m1,6.962665036538973e-14,26
train,73,m1,8.11575806558551e-12,27
train,73,m1,3.5752559766899505e-12,28
train,73,m1,3.929552284286835e-15,29
train,73,m1,8.47784231597197e-14,30
train,73,m1,5.131435179354102e-16,31
train,73,m1,2.4725541828140045e-15,32
train,73,m1,3.821276909672265e-16,33
train,73,m1,1.6819175446911722e-13,34
train,73,m1,4.5077979604548225e-15,35
train,73,m1,2.93176637480852e-12,36
train,73,m1,6.193074776404917e-17,37
train,73,m1,4.003414784823439e-18,38
train,73,m1,7.99054764954836e-14,39
train,73,m1,4.2838172499706046e-16,40
test,73,m1,4.736976023928741e-24,41
test,73,m1,6.858594544612425e-20,42
test,73,m1,8.403218655085351e-18,43
test,73,m1,5.577713508633216e-19,44
test,73,m1,9.639345575160867e-19,45
test,73,m1,6.096597988410448e-15,46
test,73,m1,7.793149792270342e-17,47
test,73,m1,2.6322221380087503e-14,48
test,73,m1,2.2833682226093438e-17,49
test,73,m1,1.8987138522127924e-17,50
test,73,m1,3.088507639741056e-13,51
test,73,m1,9.784416386913325e-17,52
test,73,m1,1.6643933774542169e-15,53
test,73,m1,9.126316785522056e-18,54
test,73,m1,7.041119530984492e-17,55
test,73,m1,4.167560588296523e-17,56
test,73,m1,3.64150078406244e-16,57
test,73,m1,1.7059659133241355e-16,58
test,73,m1,7.730401194491049e-17,59
test,73,m1,1.1586582659029593e-13,60
test,73,m1,3.728539441267679e-17,61
test,73,m1,2.239274797574388e-16,62
test,73,m1,7.063444338976932e-14,63
test,73,m1,2.498879377862072e-17,64
train,74,m1,6.564503533381733e-32,1
train,74,m1,9.371615168731133e-26,2
train,74,m1,2.3885116465793267e-17,3
train,74,m1,3.430733199839929e-24,4
train,74,m1,1.4495323615460604e-13,5
train,74,m1,7.645354330298195e-19,6
train,74,m1,1.2372549274171363e-13,7
train,74,m1,3.7974026592495214e-13,8
train,74,m1,1.342602447946227e-14,9
train,74,m1,5.181424300032544e-12,10
train,74,m1,9.272103484309069e-13,11
train,74,m1,1.1147017960370584e-13,12
train,74,m1,1.1531689231986109e-12,13
train,74,m1,1.057711428818363e-15,14
train,74,m1,2.8919206439270706e-12,15
train,74,m1,2.9768743893543448e-12,16
train,74,m1,4.428888896249039e-13,17
train,74,m1,1.0068773288240474e-16,18
train,74,m1,3.898163476040439e-12,19
train,74,m1,2.5411447933002896e-15,20
train,74,m1,6.162373129142695e-13,21
train,74,m1,4.5985110386443165e-14,22
train,74,m1,2.9145528221766193e-13,23
train,74,m1,5.916341635353595e-13,24
train,74,m1,1.8447476619193326e-12,25
train,74,m1,2.461649184189521e-14,26
train,74,m1,1.2001790078257357e-13,27
train,74,m1,2.620211990086996e-13,28
train,74,m1,2.766427816940911e-15,29
train,74,m1,4.0511325305643553e-13,30
train,74,m1,1.4747002853891453e-14,31
train,74,m1,7.5038174458808e-14,32
train,74,m1,1.057246060446812e-13,33
train,74,m1,8.976952753196599e-14,34
train,74,m1,2.430111504820448e-13,35
train,74,m1,3.1466309050563745e-13,36
train,74,m1,6.887327893331102e-14,37
train,74,m1,4.5032599814399075e-15,38
train,74,m1,9.851880867096235e-14,39
train,74,m1,6.856768130440293e-15,40
test,74,m1,1.0793193557082922e-27,41
test,74,m1,8.921324659936966e-22,42
test,74,m1,3.2484278077970485e-18,43
test,74,m1,3.1362092482614885e-21,44
test,74,m1,2.5862798438672414e-16,45
test,74,m1,1.755307632875642e-19,46
test,74,m1,8.95782505782868e-18,47
test,74,m1,4.3929901354021293e-17,48
test,74,m1,3.979623441894583e-20,49
test,74,m1,3.6883565787530165e-18,50
test,74,m1,2.4296440297191385e-17,51
test,74,m1,2.0980061463229484e-17,52
test,74,m1,2.562032731658699e-16,53
test,74,m1,3.1768506435111673e-15,54
test,74,m1,2.8198912660221814e-15,55
test,74,m1,2.928794775951325e-19,56
test,74,m1,1.9015565675756718e-15,57
test,74,m1,7.615002484548307e-16,58
test,74,m1,1.0366499969365322e-14,59
test,74,m1,3.4014630288158e-15,60
test,74,m1,2.9355370734254566e-19,61
test,74,m1,7.525772857510987e-16,62
test,74,m1,1.8797110320006117e-17,63
test,74,m1,1.161641373866647e-18,64
train,79,m1,9.077425985806885e-32,1
train,79,m1,7.278030711569055e-25,2
train,79,m1,2.9925398988940757e-19,3
train,79,m1,4.2525336550747195e-13,4
train,79,m1,2.402122757975099e-14,5
train,79,m1,1.1220309349604246e-13,6
train,79,m1,1.3327735573949335e-22,7
train,79,m1,2.0479044892177112e-13,8
train,79,m1,1.629650902342395e-14,9
train,79,m1,3.505195786401849e-11,10
train,79,m1,1.97291852993553e-11,11
train,79,m1,3.3847851279612817e-13,12
train,79,m1,3.90602029887166e-11,13
train,79,m1,1.971045535911859e-16,14
train,79,m1,4.364414848945751e-14,15
train,79,m1,1.9904489514943613e-11,16
train,79,m1,5.954066992046314e-13,17
train,79,m1,1.401468025831465e-12,18
train,79,m1,4.884915578593982e-14,19
train,79,m1,2.4227243475283267e-12,20
train,79,m1,5.338072106737812e-14,21
train,79,m1,1.3285065322138356e-12,22
train,79,m1,1.4785542852991523e-13,23
train,79,m1,7.551928917284845e-15,24
train,79,m1,1.1004412170997208e-13,25
train,79,m1,1.748630740531186e-14,26
train,79,m1,4.867147453162723e-15,27
train,79,m1,1.4191536400892657e-12,28
train,79,m1,6.279822311033162e-14,29
train,79,m1,1.2695724530800874e-14,30
train,79,m1,3.083079039463421e-13,31
train,79,m1,8.078992627614991e-15,32
train,79,m1,6.3054123622158405e-15,33
train,79,m1,2.4372280384740534e-14,34
train,79,m1,3.6257880920743946e-13,35
train,79,m1,5.909507638009875e-14,36
train,79,m1,3.153223667416716e-13,37
train,79,m1,2.0643594255895237e-13,38
train,79,m1,2.4317914422053964e-14,39
train,79,m1,2.2503954401993306e-14,40
test,79,m1,1.9943326651246287e-24,41
test,79,m1,7.667226914301238e-23,42
test,79,m1,2.723016107844707e-16,43
test,79,m1,2.729241072088087e-18,44
test,79,m1,6.058492940728792e-15,45
test,79,m1,1.39461342650862e-20,46
test,79,m1,4.432650044407368e-15,47
test,79,m1,1.1869703082836164e-14,48
test,79,m1,6.746324774997226e-15,49
test,79,m1,1.7170746974878165e-13,50
test,79,m1,2.939749816190454e-14,51
test,79,m1,6.1757974549505214e-18,52
test,79,m1,4.357335889673686e-13,53
test,79,m1,9.028080339519226e-14,54
test,79,m1,1.8553683437706747e-13,55
test,79,m1,5.866109470852916e-17,56
test,79,m1,2.0159274295067e-16,57
test,79,m1,3.2719246284779527e-14,58
test,79,m1,3.5894363157726783e-16,59
test,79,m1,2.7900649860180914e-17,60
test,79,m1,9.680668085764474e-17,61
test,79,m1,2.7762944802270026e-14,62
test,79,m1,1.5590866542670306e-13,63
test,79,m1,4.900528767504131e-14,64
train,84,m1,1.3538759006782138e-30,1
train,84,m1,2.552239672144283e-19,2
train,84,m1,7.604219155423816e-19,3
train,84,m1,1.7830458585847177e-15,4
train,84,m1,1.7555371761325544e-13,5
train,84,m1,2.66929360559498e-11,6
train,84,m1,4.975931576941238e-16,7
train,84,m1,2.271054698466113e-11,8
train,84,m1,3.8185760109499256e-11,9
train,84,m1,3.200620541168875e-12,10
train,84,m1,2.002441094883789e-11,11
train,84,m1,5.0938582778908836e-14,12
train,84,m1,1.869299257484941e-13,13
train,84,m1,3.4886732391825603e-11,14
train,84,m1,3.1866301264393826e-11,15
train,84,m1,8.649276607430867e-12,16
train,84,m1,9.188405244997533e-12,17
train,84,m1,9.804041606331637e-11,18
train,84,m1,1.6340605951681297e-11,19
train,84,m1,7.370853233323871e-11,20
train,84,m1,9.403633254023713e-12,21
train,84,m1,1.6453106932434736e-10,22
train,84,m1,4.3249379771959084e-12,23
train,84,m1,5.692715743244037e-11,24
train,84,m1,3.464767361904819e-11,25
train,84,m1,4.2804659122763766e-11,26
train,84,m1,4.859941268864354e-11,27
train,84,m1,1.3759285377723529e-11,28
train,84,m1,4.1353555996215263e-11,29
train,84,m1,3.1688567785417843e-13,30
train,84,m1,2.953832924784683e-12,31
train,84,m1,3.777866474513614e-12,32
train,84,m1,3.63159780025768e-11,33
train,84,m1,5.32922620963272e-12,34
train,84,m1,1.2318790085230624e-11,35
train,84,m1,2.7682514266991198e-11,36
train,84,m1,2.1646144945930423e-11,37
train,84,m1,1.239596641479379e-12,38
train,84,m1,1.4134676502158827e-12,39
train,84,m1,6.152594059227745e-12,40
test,84,m1,1.3794166939101173e-22,41
test,84,m1,1.5242895476498905e-22,42
test,84,m1,2.4893790100035534e-16,43
test,84,m1,2.7367490690063913e-22,44
test,84,m1,1.918200341472745e-15,45
test,84,m1,6.436921339784721e-23,46
test,84,m1,3.888951599609882e-17,47
test,84,m1,1.2876248639442684e-15,48
test,84,m1,2.5744119899698257e-19,49
test,84,m1,8.191404008431409e-21,50
test,84,m1,4.2448721573635096e-15,51
test,84,m1,2.4595504655925365e-19,52
test,84,m1,5.385993899873323e-21,53
test,84,m1,1.6911008656029044e-18,54
test,84,m1,1.3195510213426631e-17,55
test,84,m1,1.7856094765914767e-17,56
test,84,m1,2.1597893422710748e-14,57
test,84,m1,4.8980570221319024e-17,58
test,84,m1,2.517786203764166e-18,59
test,84,m1,5.092294739773547e-15,60
test,84,m1,2.0488067669772744e-17,61
test,84,m1,2.605950225303532e-14,62
test,84,m1,4.273681018449049e-14,63
test,84,m1,9.041306970748839e-16,64
train,85,m1,8.051123908623024e-33,1
train,85,m1,1.0099643385720769e-23,2
train,85,m1,6.179276449354189e-24,3
train,85,m1,1.9110844830301302e-20,4
train,85,m1,8.266387655766691e-15,5
train,85,m1,7.5929124099261e-12,6
train,85,m1,1.8506335820614537e-15,7
train,85,m1,5.736416550106149e-12,8
train,85,m1,9.057766689468671e-12,9
train,85,m1,3.730907726859356e-14,10
train,85,m1,2.409538193970384e-11,11
train,85,m1,6.840101804290999e-16,12
train,85,m1,3.554975045011433e-16,13
train,85,m1,4.649381465764157e-13,14
train,85,m1,3.937742059506588e-12,15
train,85,m1,1.8841765102891976e-14,16
train,85,m1,6.54383858434077e-15,17
train,85,m1,8.391519358726118e-13,18
train,85,m1,1.2885575954499611e-14,19
train,85,m1,7.892235042578077e-13,20
train,85,m1,2.3472272302899055e-13,21
train,85,m1,2.711967586263575e-12,22
train,85,m1,1.2147081809106477e-14,23
train,85,m1,3.1055071166539994e-13,24
train,85,m1,2.309571491235121e-15,25
train,85,m1,2.162186581037076e-13,26
train,85,m1,6.333520134130938e-14,27
train,85,m1,5.993996125179882e-14,28
train,85,m1,3.726153500333007e-14,29
train,85,m1,4.22299318714809e-18,30
train,85,m1,3.793310846369243e-15,31
train,85,m1,2.402765391284269e-16,32
train,85,m1,3.2286388731810056e-14,33
train,85,m1,6.491938440442776e-18,34
train,85,m1,4.937873526353265e-17,35
train,85,m1,7.808540597974145e-14,36
train,85,m1,2.5955494945093067e-17,37
train,85,m1,2.2827705217510477e-15,38
train,85,m1,3.309028300243602e-18,39
train,85,m1,4.759282915997351e-17,40
test,85,m1,1.2166712181750396e-24,41
test,85,m1,7.247168895234998e-24,42
test,85,m1,1.6705299177444762e-18,43
test,85,m1,1.575222320441049e-22,44
test,85,m1,6.089894913773012e-17,45
test,85,m1,3.1483060074136075e-23,46
test,85,m1,2.060215324703667e-19,47
test,85,m1,3.1316525286943144e-17,48
test,85,m1,2.2128448301755734e-18,49
test,85,m1,1.52719177020186e-19,50
test,85,m1,6.78931913507845e-17,51
test,85,m1,7.45264502901595e-18,52
test,85,m1,1.1111572744622227e-19,53
test,85,m1,1.6884117841495557e-17,54
test,85,m1,2.921501338374807e-17,55
test,85,m1,6.86841679222873e-17,56
test,85,m1,2.8940660735621385e-17,57
test,85,m1,5.978697354899754e-17,58
test,85,m1,5.065204291816666e-19,59
test,85,m1,2.560935460032535e-18,60
test,85,m1,1.6202291060541573e-16,61
test,85,m1,2.3526371873723714e-16,62
test,85,m1,3.918799584833246e-18,63
