blockcollect,ID,condition,correctcollect,p,trialcollect,recall_likelihood
test,2,m1,0.16666666666666666,0.047760460752546974,52,2.056268426249267e-09
test,2,m1,0.16666666666666666,0.048103162078653096,53,2.0315985647616305e-09
test,2,m1,0.25,0.0013969861386561905,54,1.9812041525642854e-09
test,2,m1,0.16666666666666666,3.4656626593280674e-05,55,2.0082091756894507e-09
test,2,m1,0.5,0.003280937749281204,56,2.005688833478635e-09
test,2,m1,0.16666666666666666,0.0043418556977444294,57,1.9266071238897294e-09
test,2,m1,0.16666666666666666,0.0010920799743626517,58,2.0304696501000556e-09
test,2,m1,0.5833333333333334,3.4748734597561865e-06,59,1.8984229266222652e-09
test,2,m1,0.16666666666666666,0.04776045989254641,60,2.0265383430661083e-09
test,2,m1,0.16666666666666666,0.04843581217156349,61,1.895800669858529e-09
test,2,m1,0.16666666666666666,0.04776045989253237,62,2.064093641099673e-09
test,2,m1,0.3333333333333333,0.0032584047332401686,63,1.9767185723877203e-09
test,2,m1,0.16666666666666666,0.0024205339792833804,64,2.049780527564995e-09
train,3,m1,0.4166666666666667,0.33904241230640564,1,1.8326220813810696e-09
train,3,m1,0.3333333333333333,0.010130248142897837,2,1.9838017380624337e-09
train,3,m1,0.3333333333333333,0.2384790529474704,3,2.0231020679673266e-09
train,3,m1,0.3333333333333333,0.23671638943147155,4,2.012655527893888e-09
train,3,m1,0.3333333333333333,0.23627167974746036,5,1.9086407484855377e-09
train,3,m1,0.3333333333333333,0.014665673631582813,6,1.997551530406934e-09
train,3,m1,0.3333333333333333,0.23613018958617651,7,2.034022429306484e-09
train,3,m1,0.3333333333333333,0.23612290425037621,8,2.0216887017656334e-09
train,3,m1,0.3333333333333333,0.23612105247332957,9,2.014844188119633e-09
train,3,m1,0.3333333333333333,3.710756206604087e-05,10,1.9492100182382197e-09
train,3,m1,0.3333333333333333,0.2361204621365238,11,2.0133151728485623e-09
train,3,m1,0.16666666666666666,0.009918844430009875,12,1.981651209874122e-09
train,3,m1,0.3333333333333333,0.2361204239944608,13,1.9431012880618073e-09
train,3,m1,0.4166666666666667,0.0011839131373119862,14,1.894659176503341e-09
train,3,m1,0.25,0.0015746078359116138,15,1.889898713876196e-09
train,3,m1,0.08333333333333333,0.00016484026450457696,16,1.991332442186799e-09
train,3,m1,0.3333333333333333,0.23612042137084502,17,2.035833083828523e-09
train,3,m1,0.5833333333333334,0.0008542222533114454,18,1.9458262163587694e-09
train,3,m1,0.3333333333333333,0.023349324017019647,19,1.8981030721617858e-09
train,3,m1,0.3333333333333333,0.0012787058779794402,20,1.8900463292825905e-09
train,3,m1,0.3333333333333333,0.23072066147249354,21,2.0847060068348605e-09
train,3,m1,0.3333333333333333,0.23315982652962106,22,1.931794349021453e-09
train,3,m1,0.3333333333333333,0.23201226379737,23,1.901684383239719e-09
train,3,m1,0.3333333333333333,0.23098173256522284,24,2.051537540243987e-09
train,3,m1,0.3333333333333333,0.2361204213598468,25,1.9146169871518205e-09
train,3,m1,0.5,0.014201019988858452,26,2.0824790406712536e-09
train,3,m1,0.4166666666666667,0.0006040567253729227,27,1.994672521570814e-09
train,3,m1,0.5,0.018126096889140526,28,1.9389269520392805e-09
train,3,m1,0.3333333333333333,0.23201226379736717,29,1.9899280001044536e-09
train,3,m1,0.3333333333333333,3.669226738804713e-05,30,1.9044885417200836e-09
train,3,m1,0.3333333333333333,0.234384968605158,31,1.8934059198868715e-09
train,3,m1,0.4166666666666667,0.0019879091527246,32,1.930561614998711e-09
train,3,m1,0.3333333333333333,0.018728268263153686,33,1.8891168151693393e-09
train,3,m1,0.3333333333333333,0.014601580028057889,34,2.0502923266305044e-09
train,3,m1,0.3333333333333333,0.23612042135984682,35,2.052452089445184e-09
train,3,m1,0.3333333333333333,0.0009090178988777441,36,1.995102944523867e-09
train,3,m1,0.3333333333333333,0.014361185627030605,37,1.9110331663842228e-09
train,3,m1,0.4166666666666667,0.0144439000327001,38,2.081970231947656e-09
train,3,m1,0.3333333333333333,0.014219858005863817,39,1.9463794997124504e-09
train,3,m1,0.3333333333333333,0.23612042135984676,40,2.019482425548532e-09
test,3,m1,0.16666666666666666,0.0009043911312098062,41,1.9794453169267098e-09
test,3,m1,0.3333333333333333,0.00530149380509874,42,2.002431443737824e-09
test,3,m1,0.16666666666666666,0.03172364015006706,43,2.050121320353044e-09
test,3,m1,0.3333333333333333,0.002448041950909415,44,1.9819087573451e-09
test,3,m1,0.25,0.000537495768275087,45,2.0550963241580436e-09
test,3,m1,0.16666666666666666,0.001000514896097332,46,1.9303932076105896e-09
test,3,m1,0.08333333333333333,8.420408510673243e-06,47,2.064340276914456e-09
test,3,m1,0.16666666666666666,0.03157526767180132,48,2.037614555561273e-09
test,3,m1,0.16666666666666666,0.0016712026337716947,49,1.98904326761502e-09
test,3,m1,0.16666666666666666,0.001973719220587821,50,1.9008488083234943e-09
test,3,m1,0.3333333333333333,0.002514503952605213,51,1.916214131827291e-09
test,3,m1,0.16666666666666666,0.02994684230067172,52,1.9219686366787374e-09
test,3,m1,0.08333333333333333,0.002032486540412466,53,2.0252779516892985e-09
test,3,m1,0.16666666666666666,0.030479410706449415,54,1.9084052736840208e-09
test,3,m1,0.16666666666666666,0.03157511055285061,55,2.067938359106348e-09
test,3,m1,0.3333333333333333,5.531178039869182e-05,56,1.9344868693557722e-09
test,3,m1,0.16666666666666666,0.0009147642480572489,57,2.0638072219554373e-09
test,3,m1,0.3333333333333333,0.00021511918506312514,58,2.0115224491387206e-09
test,3,m1,0.16666666666666666,0.001974016418078401,59,1.9340103331034183e-09
test,3,m1,0.16666666666666666,0.0020326713338435303,60,2.0017471088646737e-09
test,3,m1,0.16666666666666666,9.045492827820615e-05,61,1.969052198223749e-09
test,3,m1,0.16666666666666666,0.03157511054207863,62,1.9308277571570894e-09
test,3,m1,0.16666666666666666,0.004102615477661461,63,2.0629794390549662e-09
test,3,m1,0.16666666666666666,0.0014732276050278762,64,1.917776705196132e-09
train,4,m1,0.3333333333333333,0.024349467253562455,1,1.832094083928192e-09
train,4,m1,0.5833333333333334,0.00031634285380810733,2,1.8854607912532107e-09
