blockcollect,ID,condition,p,trialcollect
test,1,ind,6.009933523065669e-11,44
test,1,ind,8.395741740718776e-11,45
test,1,ind,1.0321449424310902e-11,46
test,1,ind,5.716604185195592e-15,47
test,1,ind,5.80492098833929e-10,48
test,1,ind,2.1852581830390013e-15,49
test,1,ind,5.990716256398798e-11,50
test,1,ind,5.192496210781883e-09,51
test,1,ind,1.1435591362740638e-09,52
test,1,ind,9.027396885574746e-12,53
test,1,ind,1.4614961801537318e-12,54
test,1,ind,2.6380683748605804e-10,55
test,1,ind,2.264355591918843e-09,56
test,1,ind,4.5264630932351224e-10,57
test,1,ind,3.0031210851433343e-10,58
test,1,ind,2.284703093380358e-09,59
test,1,ind,4.0847751847650215e-09,60
test,1,ind,6.733937851777227e-10,61
test,1,ind,2.0876365913746753e-10,62
test,1,ind,3.8400838064944764e-11,63
test,1,ind,2.1511850079036776e-09,64
train,5,ind,2.7662326688197235e-32,1
train,5,ind,1.0622541258067941e-12,2
train,5,ind,4.523957652935451e-09,3
train,5,ind,3.0254751481884057e-10,4
train,5,ind,4.490445515425989e-11,5
train,5,ind,8.048020583295568e-11,6
train,5,ind,7.073276686586638e-11,7
train,5,ind,3.2741771533589814e-12,8
train,5,ind,1.2601237327908299e-12,9
train,5,ind,1.5510870582727265e-12,10
train,5,ind,1.8288263698568175e-12,11
train,5,ind,3.3674968195895882e-12,12
train,5,ind,3.6176194418563457e-12,13
train,5,ind,2.2003356168337485e-12,14
train,5,ind,1.8231572935373253e-12,15
train,5,ind,2.5539746099229044e-12,16
train,5,ind,4.095813965765416e-12,17
train,5,ind,5.84816093121554e-12,18
train,5,ind,1.246704042084934e-11,19
train,5,ind,1.9980985616063762e-11,20
train,5,ind,2.5485577190287323e-11,21
train,5,ind,3.602176543160418e-11,22
train,5,ind,4.8740289582127616e-11,23
train,5,ind,5.284141527117647e-11,24
train,5,ind,5.754972887128673e-11,25
train,5,ind,6.34343272354343e-11,26
train,5,ind,8.624305436466528e-11,27
train,5,ind,8.233594361861662e-11,28
train,5,ind,1.0719106852130622e-10,29
train,5,ind,1.3265151477259707e-10,30
train,5,ind,1.3065108717125185e-10,31
train,5,ind,1.3549859845252143e-10,32
train,5,ind,1.6499647481627022e-10,33
train,5,ind,1.830287033044442e-10,34
train,5,ind,1.1682645129074132e-10,35
train,5,ind,9.639911091596787e-11,36
train,5,ind,1.1624667894949425e-10,37
train,5,ind,1.65645011596105e-10,38
train,5,ind,1.9990727129215458e-10,39
train,5,ind,1.9712631527113444e-10,40
test,5,ind,3.90351116321175e-28,41
test,5,ind,7.873946468059049e-20,42
test,5,ind,1.5954909877058095e-18,43
test,5,ind,7.058393041055322e-13,44
test,5,ind,4.475499137956973e-10,45
test,5,ind,1.776773311812363e-10,46
test,5,ind,1.0034432312844288e-10,47
test,5,ind,9.825507741894754e-19,48
test,5,ind,7.666106248069293e-14,49
test,5,ind,6.766828417048565e-12,50
test,5,ind,6.544164624262827e-13,51
test,5,ind,2.8024381860253245e-12,52
test,5,ind,2.9072268680971347e-13,53
test,5,ind,8.476154500502986e-11,54
test,5,ind,1.1261897664427423e-11,55
test,5,ind,2.0107359787607804e-12,56
test,5,ind,1.568155056762971e-13,57
test,5,ind,2.3698366186097886e-11,58
test,5,ind,6.869305471668419e-13,59
test,5,ind,5.805733498120969e-13,60
test,5,ind,1.8649620042721082e-11,61
test,5,ind,1.9336392209634568e-10,62
test,5,ind,1.3169192570206684e-13,63
test,5,ind,2.0036056147532122e-11,64
train,6,ind,4.770785332456517e-33,1
train,6,ind,5.56087185847598e-13,2
train,6,ind,1.750119338339573e-08,3
train,6,ind,3.7537475905402573e-10,4
train,6,ind,2.0896832875205718e-10,5
train,6,ind,3.593888242559018e-10,6
train,6,ind,8.877670820695016e-11,7
train,6,ind,1.2743676773563362e-11,8
train,6,ind,6.413589819821708e-13,9
train,6,ind,7.912126357735583e-13,10
train,6,ind,9.409954369529738e-13,11
train,6,ind,9.46706363476324e-13,12
train,6,ind,4.675029352356475e-13,13
train,6,ind,2.483532585313697e-13,14
train,6,ind,1.5376050855730322e-13,15
train,6,ind,2.093597512150755e-13,16
train,6,ind,5.594750465860721e-13,17
train,6,ind,7.742832525310661e-13,18
train,6,ind,2.2428747227520862e-12,19
train,6,ind,7.249127079861362e-12,20
train,6,ind,8.60253535073241e-12,21
train,6,ind,1.3332431512969034e-11,22
train,6,ind,1.2182526688830908e-11,23
train,6,ind,1.2804554291867554e-11,24
train,6,ind,2.16727417262641e-11,25
train,6,ind,1.7656324319270666e-11,26
train,6,ind,2.7965586443801094e-11,27
train,6,ind,2.845032195941677e-11,28
train,6,ind,2.197098926404184e-11,29
train,6,ind,4.966641681258821e-12,30
train,6,ind,5.071154433877734e-12,31
train,6,ind,7.460021315963683e-12,32
train,6,ind,1.129826874418649e-11,33
train,6,ind,1.3447111479880647e-11,34
train,6,ind,1.6992456053355198e-11,35
train,6,ind,2.6571625108551267e-11,36
train,6,ind,4.491829824759819e-11,37
train,6,ind,4.493236338554141e-11,38
train,6,ind,3.991696556626678e-11,39
train,6,ind,4.870238240473057e-11,40
test,6,ind,2.1950082373017604e-29,41
test,6,ind,1.3540632597743913e-21,42
test,6,ind,9.682963015655941e-18,43
test,6,ind,2.9146092006895885e-14,44
test,6,ind,1.4877359760800957e-11,45
test,6,ind,2.1069895828063068e-10,46
test,6,ind,2.0619653377860862e-14,47
test,6,ind,5.168551142631372e-10,48
test,6,ind,1.6960296014834064e-12,49
test,6,ind,1.3604874171679882e-10,50
test,6,ind,1.2427890314081758e-11,51
test,6,ind,1.933661347361393e-12,52
test,6,ind,2.6573746119708773e-14,53
test,6,ind,8.910629178959795e-11,54
test,6,ind,2.280492689219621e-13,55
test,6,ind,3.1365079804224205e-12,56
test,6,ind,1.657721598880002e-10,57
test,6,ind,5.634409605548285e-10,58
test,6,ind,1.265385157767085e-10,59
test,6,ind,9.398892081291521e-11,60
test,6,ind,1.0677374613534806e-14,61
test,6,ind,5.1691585040147814e-11,62
test,6,ind,2.117302513870989e-11,63
test,6,ind,7.935173351736324e-11,64
train,10,ind,3.6784542682190295e-33,1
train,10,ind,2.9665898643865818e-12,2
train,10,ind,2.3293504902710538e-09,3
train,10,ind,2.0965182367937985e-10,4
train,10,ind,4.255610447367886e-11,5
train,10,ind,6.643537803219246e-11,6
train,10,ind,1.0475346284843923e-11,7
train,10,ind,4.788266571437161e-12,8
train,10,ind,7.671896429771452e-13,9
train,10,ind,4.925912108766362e-13,10
train,10,ind,1.2670054892402471e-12,11
train,10,ind,3.289940368744748e-12,12
train,10,ind,5.299843897077494e-12,13
train,10,ind,4.055712796852129e-12,14
train,10,ind,2.953701302640943e-12,15
train,10,ind,3.131975147979693e-12,16
train,10,ind,4.582594286678399e-12,17
train,10,ind,1.4560568029065024e-11,18
train,10,ind,2.9708548121565315e-11,19
train,10,ind,3.045463881079513e-11,20
train,10,ind,3.920009802871327e-11,21
train,10,ind,3.925738900623088e-11,22
train,10,ind,3.5833884470815036e-11,23
train,10,ind,3.1815969997461835e-11,24
train,10,ind,2.6516486922867344e-11,25
train,10,ind,2.968546589099397e-11,26
train,10,ind,4.149911664308448e-11,27
train,10,ind,4.124299513019736e-11,28
train,10,ind,4.420967411600252e-11,29
train,10,ind,5.929588764441718e-11,30
train,10,ind,6.014968384482344e-11,31
train,10,ind,5.3351854184535696e-11,32
train,10,ind,6.333249896739446e-11,33
train,10,ind,8.885036456574014e-11,34
train,10,ind,1.279612110716144e-10,35
train,10,ind,1.3281002686493792e-10,36
train,10,ind,1.3168630075277576e-10,37
train,10,ind,1.6138516911734513e-10,38
train,10,ind,1.6558272808442354e-10,39
train,10,ind,2.0928335453529456e-10,40
test,10,ind,1.856669343578391e-26,41
test,10,ind,5.399943485032527e-22,42
test,10,ind,5.639505968342459e-19,43
test,10,ind,4.7005494115126556e-12,44
test,10,ind,4.50745604035907e-12,45
test,10,ind,2.29057120493259e-11,46
test,10,ind,3.540656614782589e-17,47
test,10,ind,4.633713797084504e-19,48
test,10,ind,5.526572255387663e-12,49
test,10,ind,7.181639311015786e-11,50
test,10,ind,8.208500610999703e-13,51
test,10,ind,4.946703853828116e-13,52
test,10,ind,2.994679504375597e-11,53
test,10,ind,7.562588055787245e-11,54
test,10,ind,1.9512999072449078e-13,55
test,10,ind,3.485415428494676e-11,56
test,10,ind,7.7085464747495e-12,57
test,10,ind,6.1097836859258514e-12,58
test,10,ind,1.1893183920336226e-12,59
test,10,ind,7.15495371284014e-12,60
test,10,ind,8.530625343486711e-14,61
test,10,ind,4.54776711081295e-12,62
test,10,ind,4.892735955969174e-12,63
test,10,ind,1.5776544567275286e-12,64
train,15,ind,5.114734024417959e-32,1
train,15,ind,3.230006193066792e-11,2
train,15,ind,4.415908971822091e-09,3
train,15,ind,3.019718641805724e-10,4
train,15,ind,4.935385780613366e-11,5
train,15,ind,2.7725776535758584e-11,6
train,15,ind,1.6776501021720236e-10,7
train,15,ind,1.3829530402797996e-11,8
train,15,ind,5.759574674829571e-12,9
train,15,ind,6.088633937306742e-12,10
train,15,ind,6.548917658166786e-12,11
train,15,ind,1.166611772462911e-11,12
train,15,ind,1.9153397617932555e-11,13
train,15,ind,1.7151408765458953e-11,14
train,15,ind,1.4721071583956302e-11,15
train,15,ind,2.2542029007310838e-11,16
train,15,ind,3.5270637105400127e-11,17
train,15,ind,5.183746834558356e-11,18
train,15,ind,7.023637921266257e-11,19
train,15,ind,7.257820733297393e-11,20
train,15,ind,9.114724947023589e-11,21
train,15,ind,1.1065084265515779e-10,22
train,15,ind,1.245164665819587e-10,23
train,15,ind,1.4952956928215855e-10,24
train,15,ind,2.187454939406308e-10,25
train,15,ind,3.59733687282926e-10,26
train,15,ind,3.4177966012904903e-10,27
train,15,ind,3.0568159115063054e-10,28
train,15,ind,3.361128597667573e-10,29
train,15,ind,4.0850475779841133e-10,30
train,15,ind,3.562896644382363e-10,31
train,15,ind,4.374426654241148e-10,32
train,15,ind,5.389944601752461e-10,33
train,15,ind,5.191359009337759e-10,34
train,15,ind,4.605850700833969e-10,35
train,15,ind,4.5420128769180224e-10,36
train,15,ind,5.60660684545411e-10,37
train,15,ind,6.143979214279227e-10,38
train,15,ind,5.782300749324065e-10,39
train,15,ind,6.222911075326465e-10,40
test,15,ind,4.2707043538064035e-26,41
test,15,ind,3.502716724877168e-19,42
test,15,ind,4.1882869394882505e-10,43
test,15,ind,8.20759838115044e-17,44
test,15,ind,6.8712333600728925e-09,45
test,15,ind,9.664303682193123e-19,46
test,15,ind,1.8829329642786746e-13,47
test,15,ind,5.554305904098555e-09,48
test,15,ind,6.529454754655717e-11,49
test,15,ind,2.41027503511404e-10,50
test,15,ind,2.9656554989543338e-09,51
test,15,ind,4.847429749266219e-11,52
test,15,ind,1.0907718659035272e-15,53
test,15,ind,3.842633433670528e-10,54
test,15,ind,5.273728675980749e-10,55
test,15,ind,4.19126566786332e-10,56
test,15,ind,1.4799454994829375e-09,57
test,15,ind,1.2284428682618476e-11,58
test,15,ind,3.108284571569364e-13,59
test,15,ind,2.0962424504555877e-11,60
test,15,ind,8.090701719698501e-11,61
test,15,ind,1.7247856476387824e-09,62
test,15,ind,5.899001287446026e-10,63
test,15,ind,2.144997200692611e-11,64
train,16,ind,1.0648250371556476e-30,1
train,16,ind,1.5072086374107174e-12,2
train,16,ind,4.540738451908055e-09,3
train,16,ind,6.617107972672898e-10,4
train,16,ind,2.7592589324498817e-10,5
train,16,ind,3.740516230088531e-10,6
train,16,ind,1.0303673192435525e-10,7
train,16,ind,1.122922848456609e-11,8
train,16,ind,7.031240281847595e-13,9
train,16,ind,1.3795934880600491e-12,10
train,16,ind,3.140837633378024e-12,11
train,16,ind,4.0020465240375724e-12,12
train,16,ind,1.654310260827685e-12,13
train,16,ind,1.01279303953844e-12,14
train,16,ind,8.483789842514411e-13,15
train,16,ind,2.3903945229469814e-12,16
train,16,ind,7.172298779195563e-12,17
train,16,ind,8.419728456110498e-12,18
train,16,ind,1.2989284127462586e-11,19
train,16,ind,1.6518390821840256e-11,20
train,16,ind,2.056784083326324e-11,21
train,16,ind,2.6644351655558118e-11,22
train,16,ind,2.2251631093261892e-11,23
train,16,ind,2.423616342339674e-11,24
train,16,ind,3.917001098474593e-11,25
train,16,ind,3.615893348629662e-11,26
train,16,ind,3.7309204337088175e-11,27
train,16,ind,4.756494156876734e-11,28
train,16,ind,4.590606714205414e-11,29
train,16,ind,3.563692396735263e-11,30
train,16,ind,3.9788446842825564e-11,31
train,16,ind,4.885345600280644e-11,32
train,16,ind,6.569918220566962e-11,33
train,16,ind,7.047094852108415e-11,34
train,16,ind,7.968083831633166e-11,35
train,16,ind,8.78462025344362e-11,36
train,16,ind,1.016374068241177e-10,37
train,16,ind,9.269719020155165e-11,38
train,16,ind,8.977543708432734e-11,39
train,16,ind,1.1485182249693082e-10,40
test,16,ind,1.753927452169945e-25,41
test,16,ind,7.147235988188536e-20,42
test,16,ind,1.2596450090588937e-18,43
test,16,ind,4.6224404420292336e-17,44
test,16,ind,4.4393672765652425e-12,45
test,16,ind,7.94346921573208e-10,46
test,16,ind,4.5303235989002655e-12,47
test,16,ind,9.84123338376719e-10,48
test,16,ind,1.027704310541111e-10,49
test,16,ind,5.142847814276763e-10,50
test,16,ind,2.9545669296554555e-13,51
test,16,ind,8.88172591029246e-10,52
test,16,ind,4.128228314748128e-10,53
test,16,ind,3.071136747689884e-11,54
test,16,ind,2.3872265275670657e-10,55
test,16,ind,7.236344301553288e-10,56
test,16,ind,6.948596559253062e-11,57
test,16,ind,5.934652769212789e-10,58
test,16,ind,2.5978583867436456e-11,59
test,16,ind,1.5102189498961138e-09,60
test,16,ind,2.0818629806185207e-11,61
test,16,ind,1.6701792726614428e-11,62
test,16,ind,9.816834012355002e-10,63
test,16,ind,1.0564648045274794e-09,64
train,18,ind,7.27102794772454e-32,1
train,18,ind,3.870647725945364e-12,2
train,18,ind,4.757015670264764e-09,3
train,18,ind,8.737643941714168e-11,4
train,18,ind,5.439594261136271e-11,5
train,18,ind,1.4753752386464924e-10,6
train,18,ind,7.236660576337428e-11,7
train,18,ind,1.966131771280466e-11,8
train,18,ind,2.679689803386509e-12,9
train,18,ind,3.4128125672716614e-12,10
train,18,ind,1.1928028009755565e-11,11
train,18,ind,1.7209289548958395e-11,12
train,18,ind,9.775250053856155e-12,13
train,18,ind,8.303263458742105e-12,14
train,18,ind,8.795942273154278e-12,15
train,18,ind,1.481042545548039e-11,16
train,18,ind,3.194030803732595e-11,17
train,18,ind,3.5924065805437166e-11,18
train,18,ind,5.4053213294213975e-11,19
train,18,ind,7.216572478485617e-11,20
train,18,ind,6.516273631795855e-11,21
train,18,ind,5.930714946922322e-11,22
train,18,ind,5.485715354192067e-11,23
train,18,ind,5.599319272131531e-11,24
train,18,ind,6.821145731583655e-11,25
train,18,ind,5.936388186578156e-11,26
train,18,ind,6.342640301859603e-11,27
train,18,ind,9.564150860175147e-11,28
train,18,ind,1.0053643334506646e-10,29
train,18,ind,1.0266386352153489e-10,30
train,18,ind,8.954286617735008e-11,31
train,18,ind,1.0666655753110987e-10,32
train,18,ind,1.34466743295647e-10,33
train,18,ind,1.437689411964982e-10,34
train,18,ind,1.6546193581934432e-10,35
train,18,ind,1.6560176840929586e-10,36
train,18,ind,1.898046997350633e-10,37
train,18,ind,1.7993703749219492e-10,38
train,18,ind,1.6554416171210562e-10,39
train,18,ind,1.8485159236636406e-10,40
test,18,ind,6.371503806763343e-26,41
test,18,ind,5.149731164427075e-20,42
test,18,ind,3.097651468664253e-09,43
test,18,ind,2.264508967864278e-16,44
test,18,ind,1.20081936473386e-13,45
test,18,ind,9.358784363797112e-13,46
test,18,ind,1.356643242189648e-09,47
test,18,ind,9.638331799344257e-11,48
test,18,ind,1.7252645145848788e-10,49
test,18,ind,5.942190295371574e-09,50
test,18,ind,5.843611705635965e-10,51
test,18,ind,8.701199760707823e-09,52
test,18,ind,6.2669633926759616e-09,53
test,18,ind,3.9400038787107405e-10,54
test,18,ind,2.7368993738008385e-09,55
test,18,ind,9.751287555204158e-10,56
test,18,ind,9.720844573735121e-09,57
test,18,ind,9.43588940316431e-09,58
test,18,ind,4.8300989874405786e-08,59
test,18,ind,2.2222581552711063e-09,60
test,18,ind,1.7031281274171306e-08,61
test,18,ind,1.668885118988328e-08,62
test,18,ind,2.0527493038713374e-09,63
test,18,ind,2.3692616757386986e-09,64
train,19,ind,3.813211397760961e-32,1
train,19,ind,2.0115857764235745e-12,2
train,19,ind,6.2312230930672285e-09,3
train,19,ind,3.1050140236743573e-10,4
train,19,ind,1.0627947133468041e-10,5
train,19,ind,1.9514222182603902e-10,6
train,19,ind,5.512359665948985e-11,7
train,19,ind,1.2034114156567188e-11,8
train,19,ind,1.7093967300679802e-12,9
train,19,ind,2.431039527669987e-12,10
train,19,ind,1.6302111570387634e-12,11
train,19,ind,1.679973868351503e-12,12
train,19,ind,9.287588059736507e-13,13
train,19,ind,7.740816993472011e-13,14
train,19,ind,5.534414072860816e-13,15
train,19,ind,1.1755032711113778e-12,16
train,19,ind,3.0425640305808965e-12,17
train,19,ind,3.920866669532286e-12,18
train,19,ind,8.649816106431896e-12,19
train,19,ind,9.472395957887958e-12,20
train,19,ind,8.603323782552241e-12,21
train,19,ind,9.31841583062809e-12,22
train,19,ind,8.782534595408453e-12,23
train,19,ind,9.021601174441507e-12,24
train,19,ind,1.460730494895479e-11,25
train,19,ind,1.2673462106149724e-11,26
train,19,ind,1.8066895202117905e-11,27
train,19,ind,4.523251218024882e-11,28
train,19,ind,9.084176466611638e-11,29
train,19,ind,7.274761903985905e-10,30
train,19,ind,1.856294978841433e-10,31
train,19,ind,1.9896989611467575e-10,32
train,19,ind,1.0138365702516694e-09,33
train,19,ind,6.393130469461994e-10,34
train,19,ind,9.115191934583322e-10,35
train,19,ind,8.327596390245162e-10,36
train,19,ind,8.845642551769117e-10,37
train,19,ind,7.365046905682959e-10,38
train,19,ind,6.904333771373672e-10,39
train,19,ind,2.202945159623937e-09,40
test,19,ind,4.5684783914095405e-26,41
test,19,ind,1.0809668138470424e-20,42
test,19,ind,3.445993490558408e-10,43
test,19,ind,9.161221822138324e-17,44
test,19,ind,5.994892227804562e-17,45
test,19,ind,6.004852377058251e-14,46
test,19,ind,8.640985843522131e-11,47
test,19,ind,2.054145265342755e-12,48
test,19,ind,8.774746484974116e-10,49
test,19,ind,6.855634948621514e-10,50
test,19,ind,3.268134374234677e-11,51
test,19,ind,6.576918454292979e-10,52
test,19,ind,1.270418353849223e-10,53
test,19,ind,9.24307227978538e-11,54
test,19,ind,4.46422732114371e-10,55
test,19,ind,2.4012635629899748e-11,56
test,19,ind,6.169135757794209e-10,57
test,19,ind,4.053751431754016e-11,58
test,19,ind,1.5594969760002186e-09,59
test,19,ind,1.037561096067785e-11,60
test,19,ind,1.906960006570202e-10,61
test,19,ind,7.797465451098162e-11,62
test,19,ind,1.3332853709968617e-09,63
test,19,ind,3.9452477396118013e-10,64
train,20,ind,1.5226432021759227e-34,1
train,20,ind,3.1393041378252606e-13,2
train,20,ind,1.6102548183738463e-09,3
train,20,ind,1.183959735806539e-10,4
train,20,ind,3.261970901724531e-11,5
train,20,ind,8.275632262799704e-11,6
train,20,ind,3.582417695824347e-11,7
train,20,ind,6.281841800209742e-12,8
train,20,ind,1.3875282216593843e-12,9
train,20,ind,3.286892025916588e-12,10
train,20,ind,8.097736023393587e-12,11
train,20,ind,1.066244575270714e-11,12
train,20,ind,7.743655543179795e-12,13
train,20,ind,6.011138201783561e-12,14
train,20,ind,6.377295826837104e-12,15
train,20,ind,1.5711315928812475e-11,16
train,20,ind,3.05701922109769e-11,17
train,20,ind,3.7334201702377e-11,18
train,20,ind,6.030350524488526e-11,19
train,20,ind,6.789974832388523e-11,20
train,20,ind,6.962935783505486e-11,21
train,20,ind,7.311751898386731e-11,22
train,20,ind,7.216556519029638e-11,23
train,20,ind,7.068985674596462e-11,24
train,20,ind,9.366366710006346e-11,25
train,20,ind,7.924334799458421e-11,26
train,20,ind,1.0415177054134972e-10,27
train,20,ind,1.6291565319015433e-10,28
train,20,ind,1.6392399937448232e-10,29
train,20,ind,1.1554236734045986e-10,30
train,20,ind,1.0398117783472216e-10,31
train,20,ind,1.0696557528611095e-10,32
train,20,ind,1.1487793355469123e-10,33
train,20,ind,1.3130424525442663e-10,34
train,20,ind,1.32979210976103e-10,35
train,20,ind,1.3901885198563946e-10,36
train,20,ind,1.603829846708038e-10,37
train,20,ind,1.6396757562819886e-10,38
train,20,ind,1.3139585253174602e-10,39
train,20,ind,1.5636152095321876e-10,40
test,20,ind,7.6156616149378845e-31,41
test,20,ind,9.78912517200389e-23,42
test,20,ind,7.066635471231208e-11,43
test,20,ind,2.898304216148615e-17,44
test,20,ind,1.6565505911447787e-11,45
test,20,ind,4.4873774140974376e-10,46
test,20,ind,9.760439233369495e-18,47
test,20,ind,1.8070508631118365e-11,48
test,20,ind,3.831226655370834e-11,49
test,20,ind,6.024022220256229e-17,50
test,20,ind,9.358851194019024e-11,51
test,20,ind,1.6667127747393984e-11,52
test,20,ind,2.9230225011278588e-12,53
test,20,ind,9.76047584769213e-14,54
test,20,ind,5.625723151214679e-11,55
test,20,ind,5.741296327244072e-12,56
test,20,ind,8.581630198123413e-12,57
test,20,ind,2.651361769023808e-12,58
test,20,ind,7.455076053014542e-13,59
test,20,ind,1.8671505314094006e-11,60
test,20,ind,2.309913545162079e-11,61
test,20,ind,5.245585595666652e-14,62
test,20,ind,1.1666899391027385e-10,63
test,20,ind,1.8184154269157426e-12,64
train,22,ind,7.432168092881518e-33,1
train,22,ind,5.290244696302959e-13,2
train,22,ind,6.923796647129166e-09,3
train,22,ind,5.116348456013498e-10,4
train,22,ind,2.8747762503833485e-10,5
train,22,ind,5.834391303416453e-10,6
train,22,ind,1.4576446993874725e-10,7
train,22,ind,1.211459318278818e-11,8
train,22,ind,8.961038833708856e-13,9
train,22,ind,8.583387364584361e-13,10
train,22,ind,2.4608615926263733e-12,11
train,22,ind,2.474171909017109e-12,12
train,22,ind,2.186755334102064e-12,13
train,22,ind,9.009975925067248e-13,14
train,22,ind,4.998034863583356e-13,15
train,22,ind,4.1051098067720893e-13,16
train,22,ind,7.437627987452733e-13,17
train,22,ind,2.6595065125839534e-12,18
train,22,ind,5.860317439654317e-12,19
train,22,ind,6.408913764271995e-12,20
train,22,ind,1.1277234354678534e-11,21
train,22,ind,1.2803808360772884e-11,22
train,22,ind,1.4290242600356606e-11,23
train,22,ind,1.481215497478594e-11,24
train,22,ind,1.4779224719041473e-11,25
train,22,ind,1.6951986689384135e-11,26
train,22,ind,2.8897752246681563e-11,27
train,22,ind,3.563726050370697e-11,28
train,22,ind,3.70959582496333e-11,29
train,22,ind,5.0507726473414394e-11,30
train,22,ind,5.7187483915033255e-11,31
train,22,ind,5.2426497171298436e-11,32
train,22,ind,5.7603227743285856e-11,33
train,22,ind,6.529023849344284e-11,34
train,22,ind,1.0082787382792446e-10,35
train,22,ind,1.1214899148237478e-10,36
train,22,ind,1.3951781396848162e-10,37
train,22,ind,1.6646062306335807e-10,38
train,22,ind,1.4690230976110996e-10,39
train,22,ind,1.3818207689197948e-10,40
test,22,ind,7.596740994337241e-26,41
test,22,ind,2.3479602466674385e-21,42
test,22,ind,6.803320986743257e-17,43
test,22,ind,3.307493235999055e-14,44
test,22,ind,8.39952239706232e-13,45
test,22,ind,2.0103861284037627e-11,46
test,22,ind,2.940321380470734e-12,47
test,22,ind,1.1698966448370207e-12,48
test,22,ind,5.088624834004296e-13,49
test,22,ind,4.471072817535671e-12,50
test,22,ind,2.356651657674236e-13,51
test,22,ind,5.637654839490969e-12,52
test,22,ind,1.22078595062719e-12,53
test,22,ind,3.109098807400901e-14,54
test,22,ind,7.572777474540437e-12,55
test,22,ind,2.67633761289951e-13,56
test,22,ind,2.753423845262143e-13,57
test,22,ind,5.4063290302885925e-12,58
test,22,ind,2.698758317515315e-12,59
test,22,ind,3.5049467668468726e-12,60
test,22,ind,7.219265779915342e-17,61
test,22,ind,2.1021111934471648e-11,62
test,22,ind,1.1630371145321394e-11,63
test,22,ind,4.868072633369691e-13,64
