blockcollect,ID,condition,correctcollect,p,trialcollect
test,4,m1,0.25,0.004957560618305102,58
test,4,m1,0.3333333333333333,0.0011658252529885079,59
test,4,m1,0.3333333333333333,0.005843874552768393,60
test,4,m1,0.8333333333333334,0.001273128056358915,61
test,4,m1,0.25,0.005999586725705546,62
test,4,m1,0.16666666666666666,0.000153019777900781,63
test,4,m1,0.16666666666666666,0.0032901071099415255,64
train,5,ind,0.5833333333333334,2.2069942057864594e-09,1
train,5,ind,0.25,2.2069942057864615e-09,2
train,5,ind,0.6666666666666666,2.206994205786464e-09,3
train,5,ind,0.4166666666666667,2.2069942057864573e-09,4
train,5,ind,0.6666666666666666,2.2069942057864648e-09,5
train,5,ind,0.3333333333333333,2.206994205786465e-09,6
train,5,ind,0.25,4.758525688446107e-12,7
train,5,ind,0.25,3.019186757445727e-08,8
train,5,ind,0.3333333333333333,5.228106460546983e-08,9
train,5,ind,0.25,8.368152084609936e-08,10
train,5,ind,0.08333333333333333,1.259065201536674e-07,11
train,5,ind,1.0,1.8024281633728582e-07,12
train,5,ind,0.3333333333333333,2.4772132559485354e-07,13
train,5,ind,0.3333333333333333,9.205555765177904e-08,14
train,5,ind,0.3333333333333333,8.246017593291274e-05,15
train,5,ind,0.08333333333333333,0.00011541335589007024,16
train,5,ind,1.0,0.00015526763763984623,17
train,5,ind,1.0,0.0002023511581152948,18
train,5,ind,1.0,0.0002569261346150709,19
train,5,ind,0.25,0.00031919525393601673,20
train,5,ind,0.4166666666666667,0.0003101747100785169,21
train,5,ind,0.5,0.003019448015488614,22
train,5,ind,1.0,0.0036022515268397206,23
train,5,ind,0.5833333333333334,0.004225539539921989,24
train,5,ind,1.0,0.004887976192910815,25
train,5,ind,0.3333333333333333,0.005588253659595152,26
train,5,ind,0.8333333333333334,0.006325091752688701,27
train,5,ind,1.0,0.006596790838387351,28
train,5,ind,0.25,0.041039298233458775,29
train,5,ind,0.3333333333333333,0.04616393315117952,30
train,5,ind,0.5833333333333334,0.05127467492329605,31
train,5,ind,0.16666666666666666,0.05637141644114312,32
train,5,ind,0.6666666666666666,0.06145405207919414,33
train,5,ind,1.0,0.06652247769964077,34
train,5,ind,0.6666666666666666,0.07157659065666766,35
train,5,ind,0.3333333333333333,0.07661628980042313,36
train,5,ind,1.0,0.08164147548068824,37
train,5,ind,1.0,0.08665204955024448,38
train,5,ind,1.0,0.09164791536794256,39
train,5,ind,1.0,0.0966289778014735,40
test,5,m1,0.25,4.1587973811739e-14,41
test,5,m1,0.25,3.072111083446125e-12,42
test,5,m1,0.4166666666666667,3.5828450247460178e-12,43
test,5,m1,0.3333333333333333,9.235455021569047e-12,44
