blockcollect,ID,condition,correctcollect,p,trialcollect,recall_likelihood
test,2,m1,0.5,6.922778956750523e-05,61,2.1807036284481368e-09
test,2,m1,0.08333333333333333,5.5140159327657645e-05,62,2.20319207089458e-09
test,2,m1,0.16666666666666666,0.016857410498737593,63,2.1930125290727524e-09
test,2,m1,0.5,0.00013679366395716867,64,2.2018581111941727e-09
train,3,m1,0.4166666666666667,0.22730677874347166,1,2.1474520140057025e-09
train,3,m1,0.3333333333333333,0.10305598377780144,2,2.1872068519231934e-09
train,3,m1,0.4166666666666667,1.6270495536230896e-05,3,2.2001491531743902e-09
train,3,m1,0.4166666666666667,0.0006981315155687136,4,2.192740940717429e-09
train,3,m1,0.75,0.0005094237107238223,5,2.1796059148746517e-09
train,3,m1,0.3333333333333333,1.969226183153757e-05,6,2.1913030918676117e-09
train,3,m1,0.25,0.0009024772284825574,7,2.2039271234422905e-09
train,3,m1,0.3333333333333333,0.04456205149347712,8,2.1979876334333246e-09
train,3,m1,0.3333333333333333,3.0573171730084756e-05,9,2.1965082264451393e-09
train,3,m1,0.16666666666666666,1.3127640538918005e-05,10,2.192828337631052e-09
train,3,m1,0.4166666666666667,1.5084718273577875e-05,11,2.191552927336447e-09
train,3,m1,0.5,6.835873186228797e-06,12,2.1892943122368465e-09
train,3,m1,0.08333333333333333,4.422000885237984e-06,13,2.1901840750826213e-09
train,3,m1,0.3333333333333333,0.0065652291189740196,14,2.1768523238938555e-09
train,3,m1,0.3333333333333333,0.04439806089044679,15,2.173196621475636e-09
train,3,m1,0.5833333333333334,0.00011562970243967429,16,2.185830602642697e-09
train,3,m1,0.16666666666666666,1.565512913779472e-07,17,2.2048105820145108e-09
train,3,m1,0.3333333333333333,0.006169064176785512,18,2.1953206477906784e-09
train,3,m1,0.5,0.0011487815610799483,19,2.1845575190964924e-09
train,3,m1,0.3333333333333333,0.04418428129932635,20,2.1756025201079585e-09
train,3,m1,0.3333333333333333,4.493409460360226e-05,21,2.20371802596828e-09
train,3,m1,0.16666666666666666,1.3640696470660766e-05,22,2.190726731989e-09
train,3,m1,0.3333333333333333,0.004475169175075371,23,2.184217015970501e-09
train,3,m1,0.3333333333333333,1.883346005465534e-05,24,2.2019698459584315e-09
train,3,m1,0.25,0.0013343858145997457,25,2.1875546454532775e-09
train,3,m1,0.3333333333333333,0.000474415502728037,26,2.204875941386177e-09
train,3,m1,0.4166666666666667,0.00013468335285269473,27,2.1959253564713e-09
train,3,m1,0.25,0.006356289743754272,28,2.187494697665245e-09
train,3,m1,0.4166666666666667,8.478010495909464e-05,29,2.190972110198714e-09
